age,race,gender,grade90,income96,partner,height,weight,famsize,genhealth,illegalact,charged,jobsnum90,afqt89,typejob90,jobtrain90,income96gt17
17,ENGLISH,Male,2ND YR COL,0.0,No,605.0,202.0,8,Excellent,1,0,6,80,manuf,No,0
14,ENGLISH,Male,12TH GRADE,1.5,No,505.0,175.0,5,Very Good,0,0,8,3,manuf,No,0
16,BLACK,Female,12TH GRADE,1.2,No,508.0,142.0,3,Good,0,0,1,12,manuf,No,0
18,NATIVE-AMERICAN,Female,12TH GRADE,0.25,No,509.0,233.0,2,Good,0,0,8,35,pro,No,0
20,BLACK,Female,12TH GRADE,1.3,No,506.0,196.0,7,Fair,2,0,4,2,pro,No,0
20,BLACK,Male,12TH GRADE,3.0,No,505.0,155.0,9,Good,0,0,10,5,transp,No,1
17,ENGLISH,Male,4TH YR COL,4.9845,No,600.0,170.0,4,Very Good,3,0,7,98,manuf,Yes,1
16,ENGLISH,Male,12TH GRADE,2.9,No,511.0,165.0,5,Good,0,0,4,84,fin,No,1
15,ENGLISH,Male,12TH GRADE,5.6,No,510.0,175.0,5,Good,0,0,22,55,manuf,Yes,1
17,BLACK,Male,1ST YR COL,3.5,No,509.0,225.0,5,Very Good,0,0,8,20,transp,No,1
16,BLACK,Female,4TH YR COL,4.5,No,505.0,130.0,5,Very Good,0,0,7,23,manuf,No,1
15,ENGLISH,Female,3RD YR COL,4.2,No,502.0,135.0,5,Fair,1,0,12,69,pro,No,1
15,ENGLISH,Male,11TH GRADE,2.7,No,506.0,145.0,3,Very Good,0,0,10,18,construction,No,1
14,ENGLISH,Female,12TH GRADE,0.8556,No,504.0,175.0,4,Excellent,0,0,6,20,retail,No,0
18,NATIVE-AMERICAN,Female,3RD YR COL,0.0,No,505.0,120.0,6,Excellent,0,0,5,85,manuf,No,0
16,NATIVE-AMERICAN,Female,12TH GRADE,1.4575,No,507.0,140.0,6,Very Good,0,0,2,43,fin,No,0
15,ENGLISH,Male,12TH GRADE,2.3,No,602.0,230.0,6,Good,0,0,6,19,agri,No,1
19,ENGLISH,Male,4TH YR COL,2.4,No,601.0,170.0,7,Excellent,0,0,9,89,agri,No,1
17,ENGLISH,Female,4TH YR COL,5.5,No,502.0,123.0,7,Very Good,0,0,3,76,pro,No,1
14,ENGLISH,Male,1ST YR COL,2.0,No,600.0,150.0,7,Very Good,0,0,7,37,retail,No,1
18,ENGLISH,Male,12TH GRADE,7.0,No,600.0,194.0,3,Very Good,0,0,5,16,manuf,Yes,1
14,NATIVE-AMERICAN,Female,12TH GRADE,1.2,No,503.0,118.0,3,Good,3,0,6,63,retail,No,0
21,ENGLISH,Male,2ND YR COL,3.5,No,508.0,180.0,6,Good,0,0,9,86,construction,No,1
18,AMERICAN,Female,12TH GRADE,0.8,No,504.0,115.0,6,Very Good,3,1,11,66,retail,No,0
19,FRENCH,Female,12TH GRADE,0.0,No,505.0,125.0,1,Good,0,1,17,47,personal,No,0
18,PORTUGUESE,Female,10TH GRADE,3.0,No,411.0,95.0,1,Good,0,0,5,18,pro,Yes,1
15,PORTUGUESE,Female,12TH GRADE,0.0525,No,409.0,92.0,5,Very Good,0,0,12,5,manuf,No,0
18,FRENCH,Female,12TH GRADE,0.8,No,505.0,130.0,3,Good,0,0,23,45,retail,No,0
15,ENGLISH,Male,12TH GRADE,3.1,No,508.0,215.0,4,Very Good,0,1,10,38,construction,Yes,1
17,FRENCH,Male,3RD YR COL,4.5,No,509.0,170.0,5,Very Good,0,0,15,94,pub,No,1
20,AMERICAN,Male,1ST YR COL,4.6,No,510.0,198.0,5,Very Good,0,0,4,85,busi,No,1
15,FRENCH,Female,2ND YR COL,4.0,No,503.0,143.0,5,Excellent,0,0,12,85,pro,No,1
20,POLISH,Female,2ND YR COL,2.9,No,503.0,120.0,3,Very Good,0,0,1,97,pro,No,1
22,IRISH,Male,2ND YR COL,5.2,No,511.0,185.0,3,Good,0,0,8,80,fin,No,1
16,ENGLISH,Male,7TH YR COL,3.0,Yes,508.0,155.0,5,Very Good,4,0,9,99,pro,No,1
14,ENGLISH,Female,3RD YR COL,2.8,Yes,502.0,120.0,5,Fair,0,0,12,98,retail,No,1
19,GERMAN,Female,4TH YR COL,4.3,No,506.0,124.0,4,Excellent,0,0,13,97,busi,Yes,1
17,GERMAN,Female,4TH YR COL,6.0,No,507.0,135.0,4,Excellent,0,0,9,94,busi,No,1
16,GERMAN,Female,5TH YR COL,7.5,No,502.0,118.0,5,Excellent,0,0,20,99,pro,Yes,1
15,ENGLISH,Male,6TH YR COL,13.8775,No,510.0,175.0,5,Very Good,0,0,6,96,pro,Yes,1
21,FRENCH,Male,12TH GRADE,2.7,No,604.0,220.0,3,Good,2,0,20,42,wholesale,No,1
15,FRENCH,Female,12TH GRADE,0.0,No,500.0,130.0,4,Very Good,0,0,11,42,fin,No,0
19,ENGLISH,Female,2ND YR COL,1.98,Yes,507.0,138.0,7,Good,0,1,7,61,fin,No,1
16,IRISH,Male,12TH GRADE,2.2,No,600.0,150.0,5,Very Good,0,0,13,80,busi,No,1
15,ENGLISH,Male,5TH YR COL,7.5,Yes,509.0,162.0,4,Very Good,1,0,12,99,manuf,Yes,1
14,ENGLISH,Female,12TH GRADE,4.2,No,505.0,130.0,3,Good,0,0,4,35,manuf,No,1
21,POLISH,Female,12TH GRADE,0.0,No,504.0,165.0,6,Very Good,0,0,14,35,pro,Yes,0
18,ENGLISH,Female,11TH GRADE,0.56,No,503.0,101.0,6,Very Good,0,0,18,15,pro,No,0
17,POLISH,Male,1ST YR COL,2.4,No,511.0,175.0,6,Good,3,1,10,50,construction,Yes,1
16,ENGLISH,Female,11TH GRADE,0.0,No,505.0,120.0,6,Very Good,0,0,15,25,busi,No,0
21,ENGLISH,Male,4TH YR COL,5.5,No,600.0,172.0,6,Good,0,0,3,59,wholesale,No,1
17,ENGLISH,Male,3RD YR COL,4.6,No,508.0,165.0,6,Very Good,1,0,5,78,retail,No,1
18,FRENCH,Female,2ND YR COL,8.3,No,502.0,150.0,6,Good,0,0,4,95,retail,No,1
16,FRENCH,Male,7TH YR COL,3.0,No,509.0,220.0,6,Good,0,0,8,99,pro,Yes,1
18,PUERTORICAN,Male,9TH GRADE,2.0,Yes,508.0,170.0,1,Excellent,1,1,7,4,fin,No,1
20,ENGLISH,Female,2ND YR COL,3.4,No,505.0,125.0,3,Excellent,0,0,4,84,busi,No,1
21,ENGLISH,Female,12TH GRADE,3.85,No,507.0,140.0,5,Excellent,0,0,7,27,transp,No,1
16,ENGLISH,Male,12TH GRADE,2.5,No,600.0,190.0,5,Excellent,0,0,10,30,agri,No,1
15,ITALIAN,Female,4TH YR COL,6.0,No,503.0,105.0,5,Very Good,2,0,5,61,fin,No,1
14,GERMAN,Female,6TH YR COL,0.0,No,502.0,110.0,4,Excellent,0,0,6,93,mining,No,0
19,CHINESE,Male,7TH YR COL,13.8775,No,507.0,120.0,3,Very Good,0,0,9,99,fin,Yes,1
14,ENGLISH,Male,4TH YR COL,4.0,No,509.0,170.0,6,Good,0,0,8,48,transp,Yes,1
17,WELSH,Male,6TH YR COL,13.8775,No,510.0,170.0,6,Excellent,4,1,10,92,busi,No,1
16,ENGLISH,Female,4TH YR COL,2.5,No,504.0,124.0,3,Excellent,0,0,7,51,retail,No,1
18,WELSH,Female,6TH YR COL,0.0,No,507.0,135.0,4,Excellent,0,0,6,97,manuf,No,0
20,ENGLISH,Female,4TH YR COL,0.44,No,503.0,110.0,5,Excellent,1,0,10,98,pro,No,0
17,ENGLISH,Male,6TH YR COL,4.4,No,510.0,150.0,3,Excellent,0,0,14,89,pro,Yes,1
16,ENGLISH,Male,4TH YR COL,13.8775,No,508.0,155.0,5,Excellent,0,0,4,86,fin,No,1
14,RUSSIAN,Female,4TH YR COL,3.7,No,506.0,135.0,5,Very Good,0,0,15,82,pro,No,1
15,OTHER-HISPANIC,Male,12TH GRADE,2.4,Yes,509.0,175.0,4,Excellent,0,0,13,29,pro,No,1
19,CUBAN,Male,12TH GRADE,2.6,No,509.0,185.0,4,Very Good,0,0,13,11,manuf,No,1
18,BLACK,Male,3RD YR COL,2.8,No,510.0,190.0,4,Excellent,0,0,5,10,transp,No,1
21,FRENCH,Male,6TH YR COL,1.8,No,600.0,165.0,1,Excellent,0,0,10,99,busi,No,1
16,POLISH,Male,12TH GRADE,6.5,No,511.0,210.0,7,Good,0,0,3,54,pro,No,1
19,ITALIAN,Female,2ND YR COL,2.2,No,503.0,110.0,3,Very Good,0,0,9,58,busi,No,1
19,ENGLISH,Female,6TH YR COL,3.4,No,507.0,150.0,3,Good,0,0,11,70,pro,No,1
17,GERMAN,Female,1ST YR COL,1.3,Yes,500.0,110.0,5,Very Good,0,0,8,35,retail,Yes,0
14,IRISH,Female,4TH YR COL,8.0,No,504.0,120.0,5,Excellent,0,0,9,82,manuf,No,1
16,ENGLISH,Male,12TH GRADE,1.32,No,507.0,155.0,4,Good,0,1,15,49,manuf,Yes,0
17,OTHER,Male,1ST YR COL,1.3,No,604.0,209.0,6,Very Good,4,1,17,61,retail,No,0
22,ENGLISH,Female,4TH YR COL,0.3,No,504.0,135.0,6,Very Good,0,0,5,78,retail,No,0
20,IRISH,Female,4TH YR COL,0.4,No,508.0,140.0,6,Very Good,0,0,8,64,retail,No,0
15,IRISH,Male,3RD YR COL,4.0,No,600.0,175.0,6,Good,2,0,19,74,retail,No,1
19,BLACK,Male,10TH GRADE,1.7,No,602.0,270.0,4,Good,0,0,8,22,manuf,No,0
16,IRISH,Female,12TH GRADE,2.45,No,506.0,110.0,4,Good,0,0,11,40,fin,No,1
16,FRENCH,Male,10TH GRADE,3.6,No,508.0,155.0,2,Good,2,0,14,39,construction,No,1
18,GERMAN,Female,4TH YR COL,13.8775,No,508.0,127.0,6,Very Good,0,0,10,89,pro,Yes,1
15,GERMAN,Male,5TH YR COL,3.0,Yes,511.0,145.0,6,Excellent,4,1,16,79,construction,No,1
14,GERMAN,Male,4TH YR COL,6.0,No,510.0,150.0,6,Good,4,0,8,80,pub,No,1
16,GERMAN,Female,8TH YR COL OR MORE,8.5,No,505.0,115.0,5,Excellent,0,0,11,68,pro,No,1
15,ENGLISH,Male,12TH GRADE,0.3,No,503.0,146.0,5,Very Good,0,0,8,2,manuf,No,0
20,IRISH,Female,7TH YR COL,4.1,No,501.0,120.0,7,Excellent,0,0,15,74,pro,Yes,1
17,IRISH,Male,4TH YR COL,7.3,No,600.0,178.0,7,Very Good,0,0,9,67,transp,No,1
18,NATIVE-AMERICAN,Female,4TH YR COL,5.5,No,505.0,118.0,4,Very Good,0,0,3,54,manuf,Yes,1
15,GERMAN,Male,10TH GRADE,3.1,No,508.0,147.0,6,Very Good,1,0,16,21,manuf,No,1
16,GERMAN,Male,2ND YR COL,1.9,No,605.0,325.0,5,Good,0,0,12,92,pub,No,1
15,IRISH,Male,12TH GRADE,4.2,No,507.0,155.0,6,Very Good,5,1,8,57,transp,No,1
21,ENGLISH,Male,8TH YR COL OR MORE,6.0,Yes,509.0,137.0,5,Excellent,0,0,7,99,pro,No,1
16,OTHER,Male,1ST YR COL,1.35,No,507.0,116.0,6,Very Good,0,0,10,46,fin,No,0
18,IRISH,Male,4TH YR COL,13.8775,No,601.0,165.0,6,Very Good,0,0,4,97,busi,No,1
14,IRISH,Male,4TH YR COL,4.1,No,510.0,162.0,6,Very Good,0,0,8,81,pro,No,1
18,POLISH,Male,4TH YR COL,8.8,No,600.0,165.0,4,Excellent,3,0,7,79,busi,No,1
15,RUSSIAN,Male,7TH YR COL,3.4,No,508.0,152.0,4,Very Good,0,0,11,96,pro,No,1
16,IRISH,Female,12TH GRADE,4.0,No,504.0,191.0,4,Very Good,0,0,8,67,retail,No,1
16,GERMAN,Female,4TH YR COL,2.9,No,503.0,148.0,4,Very Good,0,0,9,54,busi,Yes,1
19,GERMAN,Male,12TH GRADE,4.6,No,600.0,180.0,3,Very Good,2,1,9,62,busi,Yes,1
20,ENGLISH,Male,12TH GRADE,4.2,No,601.0,165.0,8,Excellent,0,0,1,70,manuf,No,1
17,ENGLISH,Male,12TH GRADE,3.0,No,509.0,175.0,8,Very Good,0,0,2,73,manuf,No,1
15,PUERTORICAN,Male,9TH GRADE,1.8,No,509.0,149.0,2,Good,0,1,14,4,fin,No,1
18,AMERICAN,Female,5TH YR COL,4.5,No,504.0,132.0,4,Excellent,0,0,17,80,pro,No,1
17,AMERICAN,Male,4TH YR COL,2.5,No,604.0,220.0,5,Excellent,0,0,7,84,transp,No,1
14,GERMAN,Male,4TH YR COL,3.2,No,510.0,150.0,5,Very Good,1,0,5,63,manuf,No,1
17,IRISH,Male,5TH YR COL,4.5,No,510.0,175.0,9,Very Good,0,0,13,53,pro,No,1
16,IRISH,Female,12TH GRADE,0.4,No,501.0,112.0,9,Very Good,0,0,9,39,retail,No,0
20,IRISH,Female,12TH GRADE,0.0,No,504.0,125.0,9,Very Good,0,0,14,25,retail,No,0
17,GERMAN,Female,12TH GRADE,0.4,No,508.0,130.0,5,Very Good,0,0,7,35,pro,No,0
18,BLACK,Male,11TH GRADE,3.0,No,508.0,135.0,5,Good,0,1,7,3,pro,No,1
15,GERMAN,Female,12TH GRADE,2.0,No,411.0,120.0,5,Very Good,0,0,4,70,retail,No,1
21,IRISH,Female,12TH GRADE,3.8,No,503.0,140.0,5,Very Good,0,0,4,80,pro,No,1
20,IRISH,Male,12TH GRADE,4.6,No,511.0,195.0,3,Good,0,0,3,73,transp,No,1
18,GERMAN,Male,12TH GRADE,3.4,No,505.0,190.0,6,Very Good,0,0,2,69,manuf,No,1
20,ENGLISH,Female,1ST YR COL,1.2,No,506.0,126.0,3,Good,0,1,9,90,manuf,No,0
17,GERMAN,Female,12TH GRADE,2.75,No,501.0,145.0,5,Good,0,0,2,42,fin,No,1
19,IRISH,Female,12TH GRADE,2.8,No,511.0,140.0,4,Excellent,1,1,18,35,retail,No,1
19,IRISH,Male,8TH GRADE,2.4,No,505.0,145.0,2,Fair,0,0,12,8,construction,No,1
16,IRISH,Female,12TH GRADE,1.9,No,501.0,106.0,2,Very Good,0,0,4,34,pro,No,1
15,IRISH,Male,12TH GRADE,2.8,Yes,602.0,165.0,4,Good,0,0,12,15,manuf,No,1
20,ENGLISH,Female,12TH GRADE,1.35,No,502.0,110.0,3,Fair,0,0,3,25,pro,No,0
18,ENGLISH,Female,12TH GRADE,0.2,No,506.0,108.0,4,Very Good,0,0,9,46,busi,No,0
21,ENGLISH,Male,12TH GRADE,3.4,No,511.0,190.0,5,Excellent,0,0,4,21,wholesale,No,1
19,ENGLISH,Male,2ND YR COL,6.99,No,600.0,168.0,5,Good,1,0,8,18,transp,No,1
21,ENGLISH,Female,4TH YR COL,1.6,No,507.0,135.0,5,Excellent,0,0,13,67,pro,Yes,0
21,GERMAN,Male,4TH YR COL,7.5,No,601.0,187.0,4,Very Good,0,0,3,95,manuf,No,1
18,BLACK,Female,12TH GRADE,1.2,No,507.0,160.0,3,Very Good,0,0,10,12,busi,No,0
21,BLACK,Male,12TH GRADE,3.3,Yes,602.0,185.0,6,Good,0,0,5,19,retail,No,1
20,ENGLISH,Female,12TH GRADE,1.0,No,505.0,143.0,6,Fair,0,0,5,68,retail,No,0
17,GERMAN,Female,12TH GRADE,1.6,No,504.0,105.0,6,Fair,0,0,13,24,pub,Yes,0
15,ENGLISH,Female,12TH GRADE,1.3,No,501.0,133.0,6,Very Good,0,0,9,54,retail,No,0
18,ITALIAN,Male,4TH YR COL,13.8775,No,510.0,200.0,4,Very Good,3,0,5,89,wholesale,No,1
16,POLISH,Female,4TH YR COL,3.7,No,504.0,150.0,5,Fair,0,0,10,84,pro,No,1
19,ITALIAN,Male,3RD YR COL,1.3,No,600.0,160.0,4,Excellent,2,0,9,97,retail,No,0
14,GERMAN,Female,2ND YR COL,2.7,No,504.0,140.0,4,Good,0,0,7,27,transp,No,1
20,ENGLISH,Female,12TH GRADE,0.01,No,503.0,130.0,4,Good,0,0,5,22,personal,No,0
21,GERMAN,Female,12TH GRADE,2.2,No,507.0,150.0,3,Very Good,0,0,5,41,enter,No,1
16,ITALIAN,Male,4TH YR COL,4.2,No,510.0,170.0,5,Very Good,1,1,7,30,fin,No,1
18,IRISH,Female,12TH GRADE,3.65,No,511.0,146.0,3,Very Good,0,0,3,79,transp,No,1
16,IRISH,Female,4TH YR COL,2.5,No,508.0,133.0,3,Excellent,0,0,8,49,fin,No,1
21,POLISH,Male,12TH GRADE,0.0,No,604.0,245.0,4,Very Good,0,0,2,35,pub,Yes,0
18,GERMAN,Male,2ND YR COL,5.9,No,601.0,135.0,4,Very Good,1,0,11,96,pro,No,1
15,FRENCH,Male,10TH GRADE,1.7,No,504.0,155.0,7,Very Good,0,0,9,1,construction,No,0
14,FRENCH,Male,10TH GRADE,1.8,No,505.0,160.0,7,Fair,0,0,7,7,construction,No,1
16,GERMAN,Female,12TH GRADE,1.5,No,506.0,112.0,6,Very Good,0,0,7,49,enter,No,0
15,GERMAN,Female,6TH YR COL,2.6,No,509.0,135.0,6,Very Good,0,0,8,78,retail,Yes,1
14,ENGLISH,Female,3RD YR COL,1.4,No,508.0,132.0,5,Very Good,0,0,9,48,fin,Yes,0
18,ENGLISH,Female,12TH GRADE,1.3,No,500.0,132.0,5,Good,0,0,5,42,retail,No,0
17,GERMAN,Female,5TH YR COL,3.0,No,502.0,105.0,6,Excellent,0,0,11,99,pro,No,1
18,GERMAN,Female,2ND YR COL,2.9,No,504.0,160.0,5,Very Good,0,0,2,73,fin,No,1
16,GERMAN,Female,1ST YR COL,3.58,No,507.0,130.0,5,Good,0,0,4,42,pro,No,1
19,ENGLISH,Female,12TH GRADE,2.8,No,505.0,135.0,2,Good,0,0,6,40,retail,No,1
16,GERMAN,Female,12TH GRADE,4.0,No,505.0,125.0,5,Very Good,0,0,7,76,wholesale,Yes,1
22,GERMAN,Male,12TH GRADE,4.8,No,600.0,200.0,5,Good,0,0,2,67,manuf,No,1
19,ENGLISH,Female,2ND YR COL,3.0,No,506.0,130.0,1,Very Good,0,0,8,59,pro,No,1
15,GERMAN,Female,12TH GRADE,3.0,No,504.0,120.0,3,Excellent,0,0,8,25,pro,No,1
19,ITALIAN,Female,11TH GRADE,2.0,No,506.0,130.0,5,Good,0,1,8,7,manuf,No,1
17,ENGLISH,Female,1ST YR COL,0.0,No,505.0,130.0,5,Excellent,0,0,8,27,pro,No,0
20,GERMAN,Male,2ND YR COL,3.2,No,600.0,160.0,5,Very Good,0,0,8,87,retail,No,1
17,GERMAN,Male,12TH GRADE,3.5,No,505.0,235.0,5,Very Good,2,0,5,76,transp,Yes,1
16,ENGLISH,Male,12TH GRADE,1.2,No,511.0,195.0,6,Good,0,0,5,15,retail,No,0
16,GERMAN,Female,12TH GRADE,0.0,No,507.0,150.0,4,Excellent,0,0,4,32,retail,No,0
20,ENGLISH,Female,12TH GRADE,2.5,No,505.0,125.0,3,Good,0,0,2,29,retail,No,1
20,ENGLISH,Male,6TH YR COL,7.1,No,507.0,148.0,3,Very Good,2,0,6,86,manuf,Yes,1
20,GERMAN,Male,12TH GRADE,4.0,No,601.0,180.0,1,Excellent,0,0,8,43,construction,No,1
20,OTHER,Male,1ST YR COL,0.0,No,600.0,190.0,6,Very Good,3,0,3,53,retail,No,0
17,POLISH,Male,4TH YR COL,1.5,No,602.0,200.0,3,Excellent,0,0,9,89,busi,No,0
15,ENGLISH,Male,5TH YR COL,6.3708,No,603.0,185.0,4,Very Good,0,0,8,99,wholesale,No,1
17,GERMAN,Female,4TH YR COL,3.9,No,504.0,125.0,4,Very Good,0,0,10,53,fin,No,1
17,OTHER,Female,4TH YR COL,0.0,No,509.0,150.0,5,Good,0,0,15,81,pro,No,0
19,POLISH,Female,5TH YR COL,4.0,Yes,509.0,120.0,5,Very Good,1,0,19,67,pro,No,1
21,ITALIAN,Female,4TH YR COL,6.5,No,500.0,120.0,3,Very Good,0,0,5,94,busi,No,1
17,IRISH,Female,4TH YR COL,13.8775,No,507.0,138.0,6,Excellent,0,0,8,73,transp,No,1
20,GERMAN,Female,4TH YR COL,0.0,No,506.0,110.0,5,Excellent,0,0,6,93,pro,No,0
15,GERMAN,Female,1ST YR COL,0.3,No,505.0,140.0,4,Excellent,0,0,10,22,retail,No,0
14,POLISH,Female,4TH YR COL,4.4,No,503.0,105.0,4,Very Good,3,0,13,46,pro,No,1
18,IRISH,Male,2ND YR COL,2.5,Yes,508.0,165.0,4,Good,0,0,6,65,retail,No,1
15,ENGLISH,Male,3RD YR COL,1.5,No,511.0,170.0,4,Very Good,1,0,9,35,retail,No,0
15,GERMAN,Female,4TH YR COL,0.0,No,502.0,105.0,3,Excellent,0,0,7,91,personal,No,0
16,ITALIAN,Female,12TH GRADE,0.0,No,501.0,108.0,7,Excellent,0,0,19,35,retail,No,0
17,IRISH,Male,4TH YR COL,3.3,No,601.0,245.0,5,Good,0,0,15,99,busi,No,1
18,POLISH,Male,7TH YR COL,13.8775,No,600.0,162.0,3,Excellent,1,0,8,99,pro,No,1
16,RUSSIAN,Male,6TH YR COL,13.8775,No,508.0,135.0,5,Excellent,0,0,7,99,manuf,No,1
20,OTHER-SPANISH,Male,8TH YR COL OR MORE,7.0,No,508.0,137.0,5,Excellent,0,0,8,99,pro,No,1
18,POLISH,Male,7TH YR COL,4.2,No,508.0,130.0,5,Very Good,0,0,4,98,pro,No,1
19,ENGLISH,Female,4TH YR COL,1.0,No,508.0,128.0,3,Excellent,0,0,7,99,retail,No,0
19,OTHER,Male,8TH YR COL OR MORE,13.8775,No,511.0,205.0,3,Excellent,0,0,9,99,manuf,No,1
20,BLACK,Male,11TH GRADE,2.2,No,603.0,180.0,2,Good,0,0,17,35,pro,No,1
18,ITALIAN,Male,12TH GRADE,5.0,No,600.0,180.0,5,Good,0,0,3,78,busi,No,1
17,GERMAN,Male,11TH GRADE,3.0,Yes,500.0,165.0,3,Very Good,0,1,15,28,transp,No,1
18,POLISH,Male,12TH GRADE,3.7,Yes,504.0,160.0,4,Very Good,1,1,7,74,manuf,No,1
19,ENGLISH,Male,12TH GRADE,5.4,No,505.0,150.0,6,Very Good,0,0,4,72,retail,No,1
18,ENGLISH,Female,12TH GRADE,1.272,Yes,501.0,130.0,6,Excellent,0,0,8,38,pro,No,0
22,ENGLISH,Female,12TH GRADE,0.6,No,502.0,110.0,6,Very Good,0,0,9,68,personal,No,0
17,OTHER,Female,12TH GRADE,2.4,No,502.0,135.0,4,Good,0,0,4,17,manuf,No,1
16,ENGLISH,Female,12TH GRADE,2.4,No,502.0,121.0,5,Very Good,0,0,4,88,personal,Yes,1
16,GERMAN,Male,12TH GRADE,2.3,No,510.0,158.0,5,Good,6,0,10,28,transp,No,1
14,OTHER,Female,4TH YR COL,2.7,No,509.0,140.0,4,Excellent,1,0,7,76,manuf,No,1
15,IRISH,Female,12TH GRADE,3.3,No,507.0,125.0,5,Good,0,0,3,37,transp,No,1
21,GERMAN,Male,12TH GRADE,2.7,No,510.0,160.0,6,Good,0,0,1,58,retail,No,1
19,GERMAN,Male,2ND YR COL,7.0,No,510.0,235.0,6,Very Good,3,0,5,92,manuf,No,1
15,NATIVE-AMERICAN,Male,12TH GRADE,1.2,No,507.0,168.0,9,Good,3,0,9,59,transp,No,0
15,ITALIAN,Male,12TH GRADE,3.3,Yes,509.0,143.0,9,Very Good,0,0,3,70,retail,No,1
21,OTHER,Male,12TH GRADE,2.5749,No,509.0,153.0,4,Very Good,0,0,2,62,pub,No,1
19,ENGLISH,Female,1ST YR COL,0.3,No,505.0,120.0,8,Very Good,0,0,17,48,agri,No,0
17,GERMAN,Male,2ND YR COL,5.0,No,600.0,195.0,8,Very Good,0,0,3,68,busi,Yes,1
14,ENGLISH,Female,12TH GRADE,3.5,No,505.0,160.0,8,Good,0,0,13,72,pro,No,1
20,GERMAN,Male,6TH YR COL,7.8,No,600.0,170.0,3,Excellent,3,0,7,88,busi,No,1
18,ENGLISH,Female,4TH YR COL,0.77,No,504.0,140.0,3,Excellent,0,0,7,99,agri,No,0
16,ENGLISH,Male,4TH YR COL,1.8,No,507.0,140.0,4,Very Good,0,0,5,66,wholesale,No,1
14,GERMAN,Male,7TH YR COL,4.7,No,508.0,145.0,4,Excellent,0,0,3,65,pro,No,1
15,ENGLISH,Female,12TH GRADE,2.08,No,508.0,160.0,6,Good,0,0,21,54,construction,No,1
21,ENGLISH,Male,12TH GRADE,2.86,No,507.0,185.0,6,Excellent,0,0,5,57,manuf,No,1
19,GERMAN,Female,3RD YR COL,1.204,No,503.0,118.0,6,Very Good,0,0,3,66,pro,No,0
18,ENGLISH,Male,12TH GRADE,2.0,No,508.0,150.0,6,Good,0,0,5,69,retail,No,1
14,FRENCH,Female,12TH GRADE,1.8,No,505.0,118.0,3,Good,0,0,25,50,enter,No,1
19,OTHER,Female,1ST YR COL,3.2,No,500.0,108.0,2,Very Good,0,0,6,50,pro,No,1
21,BLACK,Female,5TH YR COL,2.5,No,506.0,185.0,5,Very Good,0,0,5,84,pro,No,1
17,BLACK,Male,5TH YR COL,3.0,Yes,602.0,155.0,5,Excellent,0,0,5,59,pro,No,1
17,GERMAN,Male,7TH YR COL,2.8,No,511.0,160.0,6,Very Good,0,0,6,93,pro,No,1
17,ENGLISH,Female,12TH GRADE,0.8,No,503.0,119.0,4,Excellent,0,0,11,52,construction,No,0
21,GERMAN,Female,4TH YR COL,5.5,No,502.0,140.0,4,Excellent,0,0,4,75,fin,No,1
15,ENGLISH,Female,6TH YR COL,1.56,No,502.0,116.0,4,Good,0,0,7,69,busi,No,0
15,GERMAN,Female,12TH GRADE,2.2,No,507.0,145.0,5,Good,2,0,17,40,transp,No,1
18,GERMAN,Male,12TH GRADE,1.9,No,511.0,198.0,6,Excellent,0,0,7,42,construction,No,1
16,GERMAN,Male,12TH GRADE,7.5,No,600.0,165.0,6,Excellent,0,0,3,35,construction,No,1
15,GERMAN,Female,12TH GRADE,2.75,No,505.0,120.0,5,Very Good,0,0,6,69,pro,No,1
17,GERMAN,Female,2ND YR COL,2.7,No,502.0,146.0,4,Good,0,0,13,99,manuf,No,1
15,GERMAN,Male,12TH GRADE,3.3,No,506.0,150.0,4,Good,3,0,9,81,transp,No,1
17,GERMAN,Female,12TH GRADE,1.5,No,507.0,215.0,6,Very Good,0,0,5,22,pro,No,0
14,ENGLISH,Female,12TH GRADE,2.6,Yes,504.0,127.0,6,Very Good,0,0,4,47,pro,No,1
16,ENGLISH,Male,5TH YR COL,2.2,No,509.0,155.0,5,Very Good,2,0,17,96,manuf,No,1
21,GERMAN,Male,1ST YR COL,2.6,No,511.0,220.0,4,Excellent,0,0,9,89,retail,No,1
18,BLACK,Male,9TH GRADE,0.4,No,501.0,138.0,8,Very Good,0,0,10,12,busi,No,0
18,GERMAN,Male,4TH YR COL,0.0,No,508.0,225.0,4,Very Good,0,0,6,97,fin,No,0
18,OTHER-HISPANIC,Male,11TH GRADE,2.5,No,510.0,170.0,4,Very Good,0,0,13,21,transp,No,1
17,OTHER-HISPANIC,Male,12TH GRADE,3.3,Yes,508.0,162.0,4,Very Good,0,0,7,25,busi,No,1
20,PUERTORICAN,Female,2ND YR COL,2.5,No,504.0,192.0,3,Good,0,0,13,46,manuf,No,1
18,OTHER-SPANISH,Female,12TH GRADE,3.2,No,503.0,164.0,6,Fair,0,0,3,8,manuf,No,1
18,ITALIAN,Male,4TH YR COL,4.8,No,511.0,155.0,4,Excellent,0,0,3,79,transp,No,1
21,IRISH,Female,7TH YR COL,7.3,No,504.0,140.0,6,Good,0,0,5,77,manuf,No,1
15,IRISH,Female,12TH GRADE,2.2,No,500.0,115.0,6,Very Good,0,0,5,53,pro,No,1
17,OTHER-HISPANIC,Male,1ST YR COL,2.5,No,506.0,180.0,4,Excellent,0,0,19,56,agri,Yes,1
