climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,binaryClass
371.0,35.0,0.34,-0.03,-0.6,-7.0,11.0,0.008,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,P
406.0,40.0,0.4,0.06,-0.3,-6.0,-1.0,0.006,-1.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,P
-665.0,23.0,-0.2,0.1,2.0,-4.0,-11.0,-0.007,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,P
-747.0,14.0,-0.25,0.11,1.8,-4.0,-11.0,-0.009,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,P
-832.0,-3.0,-0.32,-0.16,1.5,-5.0,2.0,-0.004,2.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,P
-496.0,-30.0,-0.34,-0.14,0.7,-5.0,15.0,0.0,0.1,-0.0003,-0.0004,-0.0004,-0.0004,0.0001,0.0,0.0,0.0,-0.0004,P
643.0,-16.0,0.33,-0.1,0.8,-5.0,11.0,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,P
591.0,3.0,0.36,0.23,1.4,-5.0,-25.0,0.0,-1.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,P
496.0,7.0,0.36,0.19,1.5,-4.0,-24.0,-0.001,0.6,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-0.0001,0.0,-0.0003,P
-130.0,18.0,-0.02,0.17,2.2,-4.0,-20.0,-0.014,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
-361.0,4.0,-0.27,0.04,1.8,-4.0,-5.0,-0.008,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,P
195.0,-12.0,-0.29,-0.08,-0.9,-7.0,9.0,0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,P
307.0,-2.0,-0.15,-0.03,-1.4,-7.0,4.0,0.009,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,P
-234.0,6.0,0.21,0.16,-1.2,-7.0,-16.0,0.006,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,P
197.0,-6.0,0.4,-0.09,1.1,-5.0,10.0,-0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,P
289.0,2.0,0.32,-0.01,1.8,-4.0,2.0,-0.011,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,P
286.0,11.0,0.05,0.01,2.1,-4.0,-2.0,-0.018,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,P
53.0,23.0,-0.47,0.07,1.2,-5.0,-8.0,-0.01,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
-22.0,2.0,-0.11,0.14,-0.7,-13.0,-5.0,0.01,-0.2,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0.0,0.0,0.0,-0.0011,N
-38.0,1.0,-0.07,0.14,-0.7,-13.0,-5.0,0.007,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
-46.0,1.0,-0.06,0.08,-0.7,-13.0,-5.0,0.007,0.1,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,N
-123.0,-3.0,0.27,0.14,-0.5,-12.0,-6.0,0.014,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,N
-218.0,-10.0,0.33,0.12,0.5,-12.0,-6.0,-0.004,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,N
-257.0,-14.0,0.3,0.01,0.8,-11.0,-2.0,-0.004,0.9,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,N
145.0,-18.0,-0.5,0.06,-0.2,-12.0,1.0,-0.01,0.0,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,N
80.0,-15.0,-0.58,0.22,-1.1,-13.0,-13.0,-0.004,-0.3,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
9.0,-14.0,-0.59,-0.08,-1.9,-14.0,7.0,0.001,1.9,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
347.0,-3.0,0.25,0.02,-2.7,-15.0,8.0,0.022,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
288.0,16.0,0.75,0.17,-1.1,-13.0,-7.0,0.011,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
275.0,17.0,0.77,0.17,-1.0,-13.0,-8.0,0.01,-0.4,-0.0011,-0.0008,-0.0008,-0.0008,-0.0004,0.0,0.0,0.0,-0.0008,N
-142.0,25.0,0.1,0.17,1.7,-10.0,-12.0,-0.018,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,N
-519.0,15.0,-0.28,0.28,1.6,-10.0,-26.0,-0.019,0.7,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
-526.0,-7.0,-0.51,0.0,0.7,-11.0,19.0,-0.009,-2.4,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0.0,0.0,0.0,-0.0014,N
-404.0,-14.0,-0.48,-0.08,0.2,-12.0,11.0,0.009,0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
147.0,-23.0,0.05,-0.12,-0.6,-13.0,17.0,0.015,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
342.0,-17.0,0.27,-0.05,-0.4,-12.0,10.0,0.015,-0.3,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,N
402.0,-13.0,0.32,0.05,-0.2,-12.0,10.0,-0.003,-0.4,-0.0012,-0.0012,-0.0012,-0.0011,0.0,0.0,-0.0002,0.0,-0.0011,N
341.0,-4.0,0.22,0.19,0.2,-12.0,-15.0,-0.008,0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
89.0,3.0,0.1,0.49,0.5,-12.0,-34.0,-0.01,-2.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,N
-187.0,2.0,0.06,-0.13,0.5,-11.0,-11.0,-0.002,5.6,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,N
-395.0,-12.0,-0.28,0.18,0.2,-12.0,-10.0,-0.013,-0.3,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,N
-485.0,-21.0,-0.4,0.08,-0.3,-12.0,-4.0,-0.01,0.7,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,N
-462.0,-33.0,-0.5,-0.02,-0.9,-13.0,9.0,-0.006,0.4,-0.0011,-0.0014,-0.0014,-0.0014,0.0003,0.0,0.0,0.0,-0.0014,N
-224.0,-45.0,-0.31,-0.05,-1.8,-14.0,15.0,0.012,-0.7,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,N
163.0,-46.0,0.17,-0.08,-2.0,-14.0,15.0,0.018,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,N
267.0,-36.0,0.28,0.09,-1.4,-13.0,0.0,-0.001,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,N
258.0,-32.0,0.28,0.2,-1.1,-13.0,-5.0,0.002,-1.4,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
163.0,5.0,-0.38,0.11,-1.1,-13.0,-4.0,-0.007,-0.1,-0.0011,-0.0012,-0.0012,-0.0013,0.0001,0.0,0.0001,0.0,-0.0013,N
121.0,12.0,-0.12,0.11,-2.0,-14.0,-2.0,0.009,-0.2,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,N
-170.0,12.0,0.39,0.18,-1.3,-13.0,-10.0,0.008,-0.2,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,N
-187.0,12.0,0.41,0.18,-1.2,-13.0,-10.0,0.008,-0.2,-0.001,-0.0009,-0.0009,-0.0008,-0.0002,0.0,-0.0002,0.0,-0.0008,N
-379.0,-2.0,0.28,0.14,-0.3,-12.0,-8.0,-0.008,0.0,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,N
-101.0,-25.0,-0.02,-0.03,0.4,-12.0,7.0,-0.007,-0.1,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,N
163.0,-23.0,-0.03,-0.02,0.3,-12.0,7.0,0.0,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,N
199.0,-8.0,-0.15,0.08,-0.1,-12.0,-2.0,-0.003,-0.2,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,N
208.0,1.0,0.03,0.06,-0.3,-12.0,0.0,0.009,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,N
-163.0,6.0,0.26,0.15,0.8,-11.0,-10.0,0.001,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
-45.0,-7.0,-0.06,0.0,1.4,-11.0,5.0,-0.009,-0.1,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,N
-93.0,-12.0,-0.26,0.08,0.3,-12.0,-3.0,-0.002,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,N
225.0,-5.0,0.4,0.02,0.9,-11.0,3.0,0.005,-0.2,-0.0008,-0.0007,-0.0007,-0.0007,-0.0003,0.0,0.0,0.0,-0.0007,N
-191.0,1.0,-0.13,0.21,1.6,-10.0,-15.0,-0.023,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
-353.0,-11.0,-0.55,0.1,0.8,-11.0,-6.0,-0.017,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,P
-268.0,-20.0,-0.71,-0.16,-0.2,-12.0,25.0,-0.01,1.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
-178.0,-21.0,-0.74,-0.07,-0.5,-12.0,20.0,-0.009,-1.8,-0.0009,-0.001,-0.001,-0.0012,0.0001,0.0,0.0001,0.0,-0.0012,P
-142.0,-22.0,-0.74,-0.03,-0.6,-13.0,17.0,-0.001,-1.6,-0.0007,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,N
-55.0,-23.0,-0.66,-0.09,-1.1,-13.0,15.0,0.019,0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,N
154.0,-21.0,-0.22,-0.02,-1.9,-14.0,9.0,0.023,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,N
296.0,-8.0,0.52,0.05,-1.4,-13.0,3.0,0.021,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,N
240.0,0.0,0.65,0.13,-0.5,-12.0,-11.0,-0.001,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
204.0,2.0,0.64,0.13,-0.2,-12.0,-9.0,-0.002,0.4,-0.0011,-0.0008,-0.0008,-0.0008,-0.0003,0.0,-0.0002,0.0,-0.0008,N
14.0,6.0,0.03,0.15,0.7,-11.0,-11.0,-0.035,0.2,-0.0012,-0.0013,-0.0013,-0.0015,0.0001,0.0,0.0002,0.0,-0.0015,N
-277.0,-10.0,0.1,0.09,0.3,-12.0,-5.0,0.008,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,N
-149.0,-20.0,0.42,-0.05,0.9,-11.0,9.0,0.014,-0.2,-0.0006,-0.0004,-0.0004,-0.0004,-0.0003,0.0,0.0,0.0,-0.0004,N
-85.0,-22.0,0.38,0.1,1.3,-11.0,5.0,-0.025,-1.9,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
-56.0,-23.0,0.1,-0.05,1.5,-10.0,8.0,-0.023,0.9,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
-31.0,-24.0,-0.41,0.04,1.3,-11.0,-2.0,-0.029,0.6,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,N
-34.0,-24.0,-0.52,0.07,1.1,-11.0,-2.0,-0.028,-0.2,-0.0012,-0.0014,-0.0014,-0.0014,0.0002,0.0,-0.0001,0.0,-0.0014,N
-116.0,-28.0,-0.6,0.09,-0.7,-13.0,-3.0,0.003,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,P
229.0,-27.0,0.05,-0.06,-1.7,-14.0,14.0,0.023,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,N
318.0,-8.0,0.56,0.08,-0.4,-12.0,-2.0,0.006,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,N
-175.0,8.0,-0.2,0.13,2.1,-10.0,-10.0,-0.015,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
-179.0,0.0,-0.4,0.01,1.4,-11.0,3.0,-0.007,-0.2,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,P
255.0,1.0,-0.1,-0.07,0.3,-12.0,12.0,0.009,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,N
172.0,18.0,0.25,0.11,0.6,-11.0,-7.0,0.008,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,N
-354.0,15.0,-0.07,0.17,1.0,-11.0,-18.0,0.002,0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
-403.0,2.0,-0.03,0.06,0.9,-11.0,4.0,0.003,-1.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,N
-367.0,-9.0,-0.06,0.03,0.8,-11.0,2.0,-0.004,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
168.0,-24.0,-0.03,-0.03,0.1,-12.0,9.0,0.006,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
235.0,-17.0,0.03,0.03,0.2,-12.0,2.0,0.002,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,N
249.0,-10.0,0.01,0.05,0.2,-12.0,0.0,-0.003,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
-585.0,-25.0,-0.15,0.18,-0.5,-12.0,-14.0,-0.002,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
-693.0,-36.0,-0.15,0.08,-0.7,-13.0,-7.0,0.0,1.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
-660.0,-58.0,0.03,0.02,-0.8,-13.0,12.0,0.014,-1.0,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,P
-584.0,-66.0,0.16,-0.16,-0.8,-13.0,12.0,0.018,2.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
-328.0,-75.0,0.37,-0.22,-0.4,-12.0,29.0,0.017,0.8,-0.0007,-0.0005,-0.0005,-0.0005,-0.0003,0.0,0.0,0.0,-0.0005,P
312.0,-75.0,0.37,-0.21,0.7,-11.0,25.0,-0.007,0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
527.0,-66.0,0.21,0.28,1.0,-11.0,-6.0,-0.019,-6.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
103.0,-46.0,-0.42,0.16,0.6,-11.0,-12.0,-0.015,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,P
23.0,-45.0,-0.51,-0.13,0.2,-12.0,-5.0,-0.01,3.8,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,P
28.0,-45.0,-0.53,-0.15,0.1,-12.0,5.0,-0.01,4.4,-0.0008,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,P
143.0,-42.0,-0.45,0.01,-0.9,-13.0,5.0,0.007,0.5,-0.0005,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,P
191.0,-37.0,-0.17,0.05,-1.4,-13.0,0.0,0.018,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
415.0,-26.0,0.27,-0.06,-1.2,-13.0,12.0,0.016,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,N
330.0,-12.0,0.52,0.15,-0.4,-12.0,-12.0,0.01,1.1,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005,N
-154.0,-7.0,0.28,0.23,0.9,-11.0,-20.0,-0.013,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,N
-386.0,-14.0,0.13,0.18,1.2,-11.0,-12.0,-0.009,-0.7,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
-467.0,-33.0,-0.04,0.03,1.3,-11.0,-1.0,-0.007,0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
55.0,-53.0,-0.32,-0.06,0.5,-12.0,11.0,-0.005,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
78.0,-53.0,-0.33,-0.06,0.4,-12.0,11.0,-0.005,0.0,-0.0009,-0.0008,-0.0008,-0.0008,-0.0001,0.0,0.0,0.0,-0.0008,P
314.0,-44.0,-0.1,-0.04,-0.3,-12.0,9.0,0.012,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,N
335.0,-37.0,0.02,0.23,-0.3,-12.0,-16.0,0.007,-2.7,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,N
-4.0,-31.0,0.04,0.23,-0.3,-12.0,-19.0,-0.001,0.3,-0.0008,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,P
-144.0,-34.0,0.01,0.1,-0.2,-12.0,4.0,-0.003,-1.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
-169.0,-38.0,-0.1,0.08,-0.3,-12.0,-3.0,-0.01,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,P
166.0,-41.0,-0.18,-0.16,-0.7,-13.0,20.0,-0.002,0.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
381.0,-32.0,-0.03,-0.06,-0.9,-13.0,7.0,0.016,1.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
353.0,-14.0,0.36,0.1,-0.3,-12.0,-6.0,0.011,-0.2,-0.0007,-0.0005,-0.0005,-0.0005,-0.0003,0.0,0.0,0.0,-0.0005,N
-274.0,-7.0,-0.34,0.16,0.3,-12.0,-13.0,-0.015,0.0,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,P
12.0,-28.0,0.23,0.01,-0.4,-12.0,5.0,0.007,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,P
-150.0,-30.0,-0.25,0.12,-0.4,-12.0,-7.0,-0.014,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,P
-192.0,-33.0,-0.34,0.01,-0.6,-12.0,-3.0,-0.012,1.7,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,P
-123.0,-37.0,-0.24,-0.09,-1.0,-13.0,13.0,0.015,1.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,P
141.0,-35.0,0.3,0.01,-0.9,-13.0,6.0,0.014,-0.1,-0.0007,-0.0005,-0.0005,-0.0005,-0.0003,0.0,0.0,0.0,-0.0005,P
62.0,-29.0,0.17,0.11,-0.2,-12.0,-7.0,-0.009,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,P
377.0,-15.0,0.22,-0.04,0.6,-11.0,9.0,0.005,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,P
264.0,3.0,-0.17,0.13,0.8,-11.0,-10.0,-0.018,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
-186.0,6.0,-0.7,0.28,-0.3,-12.0,-23.0,-0.021,-0.4,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,P
-375.0,-1.0,-0.71,0.0,-1.2,-13.0,1.0,0.015,3.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,P
-238.0,-9.0,-0.39,-0.11,-2.0,-14.0,25.0,0.027,0.3,-0.0003,-0.0003,-0.0003,-0.0004,0.0001,0.0,0.0001,0.0,-0.0004,P
65.0,-11.0,0.22,-0.1,-2.1,-14.0,18.0,0.038,0.3,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002,P
217.0,-9.0,0.56,0.15,-1.7,-14.0,6.0,0.028,-3.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0001,0.0,-0.0003,P
-28.0,-2.0,0.69,0.15,0.6,-11.0,-12.0,-0.005,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,N
-211.0,-4.0,0.51,0.26,1.3,-11.0,-25.0,-0.021,-1.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,P
-345.0,-9.0,0.36,-0.27,1.7,-10.0,11.0,-0.013,7.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
-238.0,-12.0,0.27,0.11,1.9,-10.0,14.0,-0.018,-3.5,-0.0011,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,P
-221.0,-15.0,0.09,-0.12,2.1,-10.0,3.0,-0.026,2.5,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,P
-187.0,-16.0,-0.02,-0.07,2.1,-10.0,11.0,-0.025,1.0,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0001,0.0,-0.001,P
32.0,-19.0,-0.12,-0.08,1.9,-10.0,12.0,-0.002,-0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
357.0,-4.0,-0.23,-0.02,1.2,-11.0,6.0,-0.003,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
-84.0,23.0,0.3,0.09,-0.4,-12.0,-4.0,0.009,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006,P
-185.0,20.0,0.13,0.15,0.1,-12.0,-10.0,-0.021,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,P
-144.0,4.0,-0.77,0.05,-1.7,-14.0,3.0,-0.013,0.0,-0.0009,-0.0011,-0.0011,-0.0011,0.0002,0.0,0.0,0.0,-0.0011,P
378.0,7.0,0.12,-0.12,-3.0,-15.0,22.0,0.037,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,P
548.0,15.0,0.45,0.31,-2.7,-15.0,1.0,0.029,-6.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,P
213.0,41.0,0.83,0.16,0.4,-12.0,-13.0,-0.006,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,N
-137.0,43.0,0.37,0.19,1.9,-10.0,-17.0,-0.026,0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,P
-288.0,35.0,-0.09,0.08,2.2,-10.0,-6.0,-0.023,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,P
-254.0,24.0,-0.46,0.01,1.5,-10.0,3.0,-0.013,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,P
147.0,17.0,-0.22,-0.02,-0.8,-13.0,8.0,0.008,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
135.0,27.0,0.18,0.09,-0.8,-13.0,-4.0,0.011,0.1,-0.0008,-0.0007,-0.0007,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006,N
-87.0,29.0,0.13,0.18,-0.5,-12.0,-13.0,-0.004,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
103.0,25.0,0.01,0.01,-0.1,-12.0,6.0,-0.003,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
142.0,35.0,-0.05,0.06,-0.3,-12.0,1.0,0.001,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
-406.0,13.0,0.05,0.11,-0.3,-12.0,-6.0,0.0,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
-429.0,3.0,0.06,0.06,-0.2,-12.0,3.0,0.001,-0.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
