median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,binaryClass
54300.0,1.4038,12,932.0,244.0,1043.0,243.0,36.76,P
63000.0,1.3386,20,1287.0,310.0,954.0,269.0,36.87,P
66000.0,2.3523,34,673.0,173.0,539.0,182.0,36.86,P
90500.0,2.8182,29,1563.0,293.0,883.0,288.0,36.84,P
58100.0,2.1759,20,1519.0,376.0,1681.0,370.0,36.85,P
71900.0,2.4414,21,1779.0,399.0,1446.0,371.0,36.86,P
74400.0,2.3295,42,1766.0,344.0,1084.0,323.0,36.97,P
55000.0,2.2083,18,902.0,195.0,771.0,174.0,36.84,P
67500.0,4.125,46,55.0,11.0,26.0,5.0,36.51,N
162500.0,4.625,36,49.0,7.0,28.0,2.0,36.51,N
63700.0,2.0192,18,2603.0,576.0,1616.0,588.0,39.75,P
67500.0,1.6948,30,4157.0,834.0,1885.0,774.0,39.75,P
85000.0,3.0469,20,707.0,126.0,337.0,125.0,39.74,P
65600.0,2.3507,39,4179.0,814.0,2111.0,809.0,39.74,P
72200.0,3.0469,16,2127.0,412.0,1104.0,369.0,39.79,P
69600.0,2.325,32,1288.0,221.0,562.0,203.0,39.78,P
94300.0,2.2569,20,1401.0,280.0,668.0,250.0,39.74,P
85400.0,3.35,23,1658.0,307.0,836.0,297.0,39.7,P
73100.0,1.9375,16,2026.0,396.0,1031.0,382.0,39.75,P
14999.0,1.6607,16,255.0,73.0,85.0,38.0,39.71,P
67500.0,2.3851,21,1155.0,210.0,510.0,175.0,39.68,P
87500.0,3.6429,33,419.0,77.0,190.0,67.0,39.65,P
81600.0,3.25,28,1471.0,259.0,673.0,246.0,39.55,P
71900.0,2.4861,25,1231.0,240.0,658.0,211.0,39.5,P
58700.0,2.165,34,2679.0,533.0,1287.0,505.0,39.53,P
71000.0,2.3566,22,3265.0,658.0,1647.0,594.0,39.53,P
125000.0,1.3708,8,1268.0,336.0,1237.0,326.0,39.53,P
66900.0,2.1,17,1201.0,268.0,555.0,277.0,39.51,P
63400.0,2.0625,39,2551.0,482.0,1181.0,437.0,39.52,P
69700.0,2.8333,37,2358.0,413.0,1060.0,424.0,39.51,P
53000.0,2.1705,23,462.0,97.0,261.0,90.0,39.5,P
70000.0,2.5625,23,2502.0,481.0,1443.0,455.0,39.72,P
95300.0,2.8466,34,2051.0,342.0,958.0,322.0,39.6,P
77100.0,2.4917,43,1320.0,215.0,512.0,197.0,39.47,P
70500.0,1.832,39,844.0,161.0,535.0,165.0,39.45,P
58700.0,2.1746,20,2332.0,518.0,1856.0,495.0,39.74,P
60000.0,0.957,52,661.0,316.0,392.0,244.0,40.8,P
80500.0,1.7308,52,2416.0,618.0,1150.0,571.0,40.8,P
76900.0,1.7778,52,1264.0,277.0,591.0,284.0,40.79,P
75500.0,1.585,52,1606.0,419.0,891.0,367.0,40.8,P
62500.0,1.8529,52,1557.0,344.0,758.0,319.0,40.8,P
92700.0,2.2566,52,2148.0,421.0,975.0,430.0,40.79,P
85400.0,2.5417,50,2285.0,403.0,837.0,353.0,40.78,P
68300.0,1.6369,39,1606.0,330.0,731.0,327.0,40.78,P
70000.0,1.8242,37,1371.0,319.0,640.0,260.0,40.78,P
70500.0,1.745,39,1836.0,352.0,883.0,337.0,40.79,P
64600.0,1.4668,40,1398.0,311.0,788.0,279.0,40.79,P
70500.0,1.9688,43,2285.0,479.0,1169.0,482.0,40.79,P
82000.0,2.9038,43,2241.0,446.0,932.0,395.0,40.78,P
85600.0,2.8529,35,2141.0,438.0,1053.0,434.0,40.77,P
81300.0,2.2227,30,1895.0,366.0,990.0,359.0,40.77,P
70200.0,2.5536,37,1453.0,293.0,867.0,310.0,40.78,P
72200.0,2.5096,33,1076.0,222.0,656.0,236.0,40.78,P
67000.0,2.1607,34,1592.0,364.0,950.0,317.0,40.78,P
116100.0,4.8516,13,2171.0,339.0,951.0,353.0,40.75,P
82800.0,2.8056,26,1776.0,361.0,992.0,380.0,40.76,P
69000.0,2.442,30,2975.0,634.0,1367.0,583.0,40.77,P
67500.0,1.75,50,340.0,74.0,235.0,83.0,40.81,P
72600.0,2.5,32,1373.0,312.0,872.0,306.0,40.8,P
74100.0,1.755,47,1486.0,335.0,765.0,329.0,40.8,P
74700.0,1.6111,52,2167.0,480.0,908.0,451.0,40.8,P
74100.0,1.1386,52,1703.0,500.0,952.0,435.0,40.8,P
81000.0,2.4896,38,1552.0,290.0,873.0,291.0,40.79,P
104200.0,3.1711,41,2127.0,358.0,911.0,349.0,40.78,P
81800.0,3.8,46,1975.0,346.0,791.0,349.0,40.78,P
90600.0,2.1135,46,3042.0,597.0,1206.0,541.0,40.79,P
86400.0,3.0216,37,2692.0,488.0,1263.0,486.0,40.79,P
92800.0,3.4219,35,2426.0,423.0,982.0,432.0,40.78,P
99600.0,2.9143,27,3046.0,605.0,1407.0,571.0,40.77,P
100600.0,3.375,24,2858.0,511.0,1388.0,512.0,40.76,P
90000.0,3.3984,36,2112.0,374.0,829.0,368.0,40.78,P
96100.0,2.5536,23,959.0,212.0,425.0,175.0,40.81,P
86900.0,2.1101,34,2142.0,420.0,1056.0,382.0,40.78,P
81100.0,2.2478,31,2152.0,462.0,1259.0,420.0,40.8,P
83000.0,2.8833,29,2474.0,453.0,1130.0,427.0,40.79,P
92800.0,3.5833,32,2017.0,359.0,855.0,346.0,40.79,P
98100.0,3.2216,34,4183.0,702.0,1891.0,669.0,40.86,P
143000.0,3.5156,31,2414.0,428.0,1005.0,401.0,40.85,P
133900.0,3.9792,22,2588.0,435.0,1198.0,442.0,40.8,P
150000.0,1.1157,18,1287.0,484.0,805.0,502.0,40.86,P
75000.0,1.1742,25,1322.0,387.0,794.0,379.0,40.86,P
87500.0,1.1576,44,692.0,206.0,398.0,211.0,40.87,P
99200.0,2.2138,47,1765.0,326.0,796.0,333.0,40.87,P
101100.0,1.1479,29,1710.0,469.0,990.0,425.0,40.87,P
105800.0,2.2188,50,921.0,187.0,420.0,187.0,40.88,P
153100.0,0.7684,31,334.0,134.0,780.0,130.0,40.87,P
57500.0,1.725,33,2235.0,506.0,1165.0,441.0,40.88,P
81100.0,2.0657,35,2987.0,578.0,1581.0,585.0,40.88,P
74100.0,1.5326,31,1982.0,495.0,1052.0,467.0,40.88,P
82100.0,2.4321,26,2683.0,555.0,1353.0,526.0,40.88,P
92600.0,2.7321,18,4032.0,798.0,1948.0,775.0,40.9,P
50800.0,3.3462,52,1112.0,209.0,544.0,172.0,40.81,P
139500.0,2.5667,12,2087.0,424.0,1603.0,438.0,40.88,P
136000.0,3.0469,25,2395.0,431.0,983.0,375.0,40.66,P
78800.0,1.6667,13,2522.0,719.0,1381.0,628.0,40.91,P
79800.0,2.0644,24,2386.0,565.0,1058.0,414.0,41.03,P
36700.0,1.0486,31,938.0,238.0,425.0,157.0,41.32,P
50000.0,1.8208,19,1970.0,431.0,1166.0,363.0,41.09,P
59200.0,1.4911,19,1797.0,384.0,1033.0,327.0,41.11,P
62700.0,1.8065,22,1580.0,372.0,686.0,264.0,41.3,P
83800.0,2.1542,17,1564.0,345.0,517.0,222.0,41.01,P
62800.0,2.0156,29,1029.0,239.0,509.0,196.0,41.36,P
119400.0,2.4708,22,3263.0,799.0,1384.0,578.0,41.13,P
143400.0,3.0208,32,1020.0,215.0,421.0,198.0,41.06,P
97900.0,1.9741,26,1633.0,380.0,890.0,370.0,41.04,P
102700.0,3.538,21,1513.0,319.0,943.0,301.0,40.97,P
98800.0,2.9485,29,1429.0,268.0,672.0,266.0,40.92,P
75600.0,2.4559,28,1470.0,336.0,811.0,314.0,40.89,P
84200.0,2.6923,41,1719.0,372.0,844.0,336.0,40.88,P
106300.0,3.2891,28,1272.0,259.0,519.0,220.0,40.93,P
75500.0,2.1726,23,1672.0,385.0,1060.0,390.0,41.02,P
111300.0,2.6847,18,3297.0,662.0,1554.0,578.0,40.99,P
96000.0,3.1406,20,1075.0,214.0,529.0,196.0,40.95,P
81700.0,2.96,19,1734.0,365.0,866.0,342.0,40.95,P
99600.0,2.5893,18,2250.0,484.0,1248.0,472.0,40.95,P
73600.0,3.5076,25,2392.0,474.0,1298.0,461.0,40.93,P
90200.0,2.7639,17,1661.0,329.0,948.0,357.0,40.93,P
70100.0,2.3147,18,1550.0,345.0,941.0,335.0,40.94,P
126900.0,2.8182,12,2497.0,491.0,1153.0,462.0,40.92,P
165600.0,5.0329,14,1452.0,217.0,516.0,181.0,40.94,P
78400.0,1.8993,17,1485.0,345.0,823.0,316.0,40.95,P
119700.0,2.9911,23,2103.0,411.0,1019.0,387.0,40.81,P
119900.0,3.8095,28,3513.0,634.0,1658.0,598.0,40.72,P
111800.0,3.9659,33,644.0,129.0,334.0,121.0,40.73,P
128900.0,4.0357,17,2026.0,338.0,873.0,313.0,40.74,P
100500.0,2.8446,18,2581.0,499.0,1375.0,503.0,40.72,P
130600.0,4.2054,23,580.0,117.0,320.0,109.0,40.67,P
90100.0,3.5363,21,5694.0,1056.0,2907.0,972.0,40.73,P
58100.0,1.6528,32,1218.0,331.0,620.0,268.0,40.75,P
79000.0,2.5179,36,2349.0,528.0,1194.0,465.0,40.69,P
107000.0,3.0536,35,952.0,178.0,480.0,179.0,40.62,P
86400.0,2.8958,32,1595.0,309.0,706.0,277.0,40.62,P
92100.0,2.5804,43,2131.0,399.0,910.0,389.0,40.62,P
85100.0,2.4519,39,1322.0,283.0,642.0,292.0,40.6,P
79600.0,2.0938,39,1186.0,238.0,539.0,212.0,40.59,P
128100.0,4.025,27,1148.0,206.0,521.0,219.0,40.6,P
66800.0,1.5625,22,1665.0,405.0,826.0,382.0,40.59,P
76800.0,2.178,17,2985.0,610.0,1544.0,584.0,40.59,P
95200.0,3.4408,32,1878.0,340.0,937.0,353.0,40.59,P
97300.0,2.7644,24,2978.0,553.0,1370.0,480.0,40.55,P
92600.0,2.3167,31,1854.0,365.0,883.0,310.0,40.57,P
77100.0,1.7153,25,2015.0,524.0,746.0,251.0,40.48,P
92500.0,2.6987,25,1899.0,357.0,891.0,355.0,40.58,P
75100.0,2.1354,29,2864.0,600.0,1314.0,562.0,40.57,P
74100.0,2.4896,33,1348.0,234.0,573.0,236.0,40.57,P
94800.0,3.25,38,544.0,89.0,240.0,91.0,40.55,P
72300.0,2.2357,30,1927.0,393.0,996.0,374.0,40.5,P
57500.0,1.7574,42,2380.0,553.0,1300.0,504.0,40.5,P
70500.0,2.3947,38,2220.0,426.0,1041.0,401.0,40.44,P
55000.0,3.5345,52,1196.0,236.0,965.0,265.0,40.47,P
71300.0,2.6094,34,1006.0,213.0,443.0,158.0,40.45,P
111400.0,2.3571,52,2217.0,394.0,907.0,369.0,40.58,P
106700.0,3.0806,52,2694.0,453.0,1152.0,435.0,40.54,P
94600.0,3.0147,52,1820.0,300.0,806.0,270.0,40.54,P
76100.0,1.9417,32,1430.0,419.0,434.0,187.0,40.28,P
135600.0,2.625,17,1319.0,267.0,393.0,163.0,40.06,P
70700.0,1.319,16,2088.0,535.0,816.0,326.0,40.22,P
74000.0,2.0962,28,2809.0,605.0,1093.0,438.0,40.28,P
54300.0,1.725,31,1852.0,452.0,917.0,359.0,40.24,P
76800.0,1.2227,19,2283.0,634.0,1184.0,453.0,40.16,P
82400.0,2.087,33,2985.0,591.0,1221.0,486.0,40.12,P
101500.0,1.9625,35,2052.0,477.0,900.0,402.0,40.11,P
101900.0,2.1864,17,2019.0,496.0,899.0,347.0,40.05,P
60800.0,1.8793,38,1327.0,262.0,784.0,231.0,33.12,N
53400.0,2.163,18,1109.0,283.0,1006.0,253.0,33.13,N
46700.0,2.101,21,1024.0,218.0,890.0,232.0,33.12,N
40000.0,1.0,33,1234.0,373.0,777.0,298.0,33.19,N
43300.0,1.6552,32,1995.0,523.0,1069.0,410.0,33.24,N
72500.0,2.4511,37,709.0,187.0,390.0,142.0,33.2,N
87500.0,2.9,27,452.0,103.0,258.0,61.0,33.09,N
61200.0,2.0463,17,1009.0,231.0,745.0,217.0,33.04,N
62000.0,2.2969,20,1121.0,244.0,766.0,230.0,33.04,N
91700.0,3.3472,31,314.0,61.0,152.0,56.0,33.04,N
107800.0,3.4038,29,1141.0,220.0,684.0,194.0,32.99,N
113500.0,3.1979,17,841.0,146.0,473.0,154.0,32.96,N
58600.0,1.4583,32,1615.0,382.0,1307.0,345.0,32.98,N
66400.0,2.2054,21,1302.0,327.0,1244.0,316.0,32.98,N
62200.0,1.7159,25,2578.0,634.0,2082.0,565.0,32.99,N
63700.0,1.9088,20,1402.0,287.0,1104.0,317.0,32.99,N
69400.0,1.5372,23,1459.0,373.0,1148.0,388.0,32.99,N
60600.0,1.9464,27,1513.0,395.0,1121.0,381.0,32.98,N
96000.0,4.3523,17,1697.0,268.0,911.0,254.0,32.99,N
80800.0,3.2593,24,2565.0,530.0,1447.0,473.0,32.98,N
70800.0,3.0091,41,2429.0,454.0,1188.0,430.0,32.97,N
70700.0,2.4063,35,1583.0,340.0,933.0,318.0,32.97,N
143000.0,5.4349,33,2266.0,365.0,952.0,360.0,32.98,N
107200.0,3.8177,21,2164.0,480.0,1164.0,421.0,32.96,N
60300.0,1.5217,34,2231.0,545.0,1568.0,510.0,32.97,N
66400.0,1.975,24,1617.0,366.0,1416.0,401.0,32.97,N
67500.0,1.9911,10,1879.0,387.0,1376.0,337.0,32.97,N
100000.0,3.6528,34,591.0,139.0,327.0,89.0,32.82,N
146300.0,6.2558,16,1136.0,196.0,481.0,185.0,32.76,N
113800.0,3.3182,19,1087.0,171.0,649.0,173.0,32.86,N
74300.0,2.3594,23,1458.0,294.0,866.0,275.0,32.81,N
80900.0,1.9375,14,1276.0,270.0,867.0,261.0,32.82,N
71100.0,3.5735,30,1602.0,322.0,1130.0,335.0,32.82,N
65800.0,1.9939,38,1892.0,394.0,1175.0,374.0,32.82,N
67500.0,1.8958,35,1263.0,262.0,950.0,241.0,32.81,N
68600.0,1.7604,32,741.0,191.0,623.0,169.0,32.81,N
62300.0,3.2396,33,1365.0,269.0,825.0,250.0,32.85,N
63500.0,1.7411,17,1039.0,256.0,728.0,246.0,32.85,N
61100.0,1.9531,29,1207.0,301.0,804.0,288.0,32.84,N
67500.0,3.5282,31,1494.0,289.0,959.0,284.0,32.83,N
90800.0,4.875,20,1608.0,274.0,862.0,248.0,32.85,N
83200.0,4.1293,3,1629.0,317.0,1005.0,312.0,32.87,N
102800.0,3.3583,19,541.0,104.0,457.0,106.0,32.87,N
125000.0,3.1667,23,1228.0,235.0,569.0,235.0,32.8,N
55200.0,2.1792,18,1564.0,340.0,1161.0,343.0,32.79,N
93800.0,2.2083,44,472.0,81.0,206.0,57.0,32.8,N
87500.0,2.0938,16,348.0,99.0,123.0,54.0,32.75,N
112500.0,1.625,19,377.0,69.0,198.0,55.0,32.75,N
96300.0,4.475,5,805.0,143.0,458.0,143.0,32.81,N
67500.0,2.5664,34,1540.0,316.0,1013.0,274.0,32.82,N
87500.0,3.6597,10,1088.0,203.0,533.0,201.0,32.81,N
69900.0,1.7188,17,1492.0,426.0,1595.0,428.0,32.8,N
72600.0,1.1853,16,1307.0,359.0,961.0,327.0,32.8,N
93800.0,1.875,16,2276.0,594.0,1184.0,513.0,32.8,N
88500.0,2.6172,21,1260.0,246.0,805.0,239.0,32.8,N
79200.0,2.2417,18,1715.0,337.0,1166.0,333.0,32.77,N
61200.0,1.735,14,1527.0,325.0,1453.0,332.0,32.73,N
63100.0,2.3571,17,1190.0,275.0,1113.0,258.0,32.73,N
142500.0,3.4107,13,330.0,72.0,822.0,64.0,32.75,N
61000.0,2.1136,23,666.0,142.0,580.0,160.0,32.8,N
53600.0,1.2083,22,565.0,162.0,692.0,141.0,32.79,N
56100.0,1.6607,30,752.0,194.0,733.0,186.0,32.79,N
60400.0,1.275,23,1712.0,403.0,1370.0,377.0,32.79,N
59600.0,1.6351,23,1004.0,221.0,697.0,201.0,32.79,N
68600.0,4.5714,33,1192.0,213.0,1066.0,211.0,32.8,N
63900.0,2.1979,25,1311.0,375.0,1193.0,351.0,32.8,N
59400.0,1.5987,28,1672.0,416.0,1335.0,397.0,32.8,N
69400.0,1.3882,15,1171.0,328.0,1024.0,298.0,32.8,N
58300.0,1.3373,18,1178.0,438.0,1377.0,429.0,32.79,N
76200.0,3.2083,34,2856.0,555.0,1627.0,522.0,32.78,N
62500.0,1.1707,20,2372.0,835.0,2283.0,767.0,32.79,N
68100.0,1.6667,50,1291.0,277.0,864.0,274.0,32.79,N
70800.0,3.0603,46,2511.0,490.0,1583.0,469.0,32.78,N
86200.0,4.6154,35,1185.0,202.0,615.0,191.0,32.78,N
99600.0,5.128,25,2007.0,301.0,1135.0,332.0,32.78,N
76200.0,3.1597,29,1568.0,283.0,848.0,245.0,32.78,N
84300.0,2.8025,5,2652.0,606.0,1767.0,536.0,32.78,N
110100.0,5.7843,5,2494.0,414.0,1416.0,421.0,32.78,N
159900.0,6.3814,8,2183.0,307.0,1000.0,287.0,32.79,N
64400.0,1.6635,14,1687.0,507.0,762.0,451.0,32.79,N
73600.0,3.6042,34,1152.0,208.0,621.0,208.0,32.79,N
86400.0,4.0375,29,2321.0,367.0,1173.0,360.0,32.78,N
97200.0,6.2715,20,1534.0,235.0,871.0,222.0,32.78,N
87500.0,4.3021,15,1413.0,279.0,803.0,277.0,32.78,N
140300.0,4.4821,15,1278.0,217.0,653.0,185.0,32.76,N
94400.0,2.5769,30,935.0,177.0,649.0,148.0,32.69,N
64000.0,1.899,17,1960.0,389.0,1691.0,356.0,32.69,N
95800.0,1.6838,19,583.0,113.0,531.0,134.0,32.7,N
70100.0,1.375,25,2322.0,573.0,2185.0,602.0,32.67,N
73100.0,1.4828,24,1266.0,275.0,1083.0,298.0,32.67,N
91200.0,2.3319,15,3414.0,666.0,2097.0,622.0,32.68,N
88400.0,1.5931,18,3631.0,913.0,3565.0,924.0,32.68,N
75500.0,2.1776,35,2159.0,492.0,1694.0,475.0,32.67,N
84700.0,1.1311,29,1523.0,440.0,1302.0,393.0,32.67,N
72700.0,2.625,11,2872.0,610.0,2644.0,581.0,32.68,N
67700.0,2.0625,6,2804.0,581.0,2807.0,594.0,32.67,N
81300.0,1.7292,17,290.0,94.0,135.0,57.0,33.33,N
51300.0,1.2639,16,245.0,57.0,81.0,33.0,33.19,N
32500.0,4.0208,15,208.0,49.0,51.0,20.0,32.93,N
43900.0,1.4338,26,1134.0,280.0,329.0,158.0,32.74,N
57500.0,1.5417,18,414.0,86.0,98.0,54.0,32.69,N
62800.0,2.8684,20,1996.0,515.0,659.0,295.0,33.41,N
54300.0,2.0109,15,1945.0,536.0,515.0,273.0,33.4,N
58800.0,2.7,5,186.0,43.0,41.0,21.0,33.38,N
53800.0,1.4688,8,240.0,46.0,63.0,24.0,33.32,N
67500.0,0.922,15,459.0,95.0,160.0,73.0,33.36,N
62800.0,1.7857,19,1210.0,248.0,329.0,155.0,33.34,N
54400.0,1.125,27,322.0,81.0,112.0,57.0,33.3,N
53800.0,1.8958,12,99.0,25.0,37.0,17.0,33.28,N
47500.0,5.3374,2,96.0,18.0,30.0,16.0,33.26,N
59200.0,0.8964,24,796.0,243.0,227.0,139.0,33.43,N
57500.0,3.1607,18,1183.0,363.0,374.0,127.0,33.07,N
50000.0,1.7727,19,749.0,238.0,476.0,169.0,33.36,N
30000.0,1.2132,23,1586.0,448.0,338.0,182.0,33.35,N
25000.0,0.8571,21,44.0,33.0,64.0,27.0,32.79,N
56100.0,1.275,19,2570.0,820.0,1431.0,608.0,32.8,N
45000.0,0.8585,15,1448.0,378.0,949.0,300.0,32.76,N
44000.0,1.2049,17,1388.0,386.0,775.0,320.0,32.74,N
108300.0,2.1212,16,3806.0,794.0,1501.0,714.0,37.35,N
141500.0,4.1576,19,2460.0,405.0,1225.0,425.0,37.4,N
166000.0,3.2132,19,2682.0,518.0,1134.0,399.0,37.39,N
118800.0,3.0817,20,1468.0,283.0,721.0,270.0,37.25,N
139700.0,4.337,26,3135.0,524.0,1385.0,523.0,37.37,N
180400.0,4.375,21,3302.0,557.0,1413.0,520.0,37.35,N
54400.0,1.7388,18,2281.0,520.0,1425.0,465.0,37.36,N
116100.0,1.9722,34,2465.0,619.0,1172.0,575.0,37.36,N
105800.0,1.8325,25,3295.0,824.0,1477.0,770.0,37.37,N
98400.0,2.3261,38,1813.0,410.0,902.0,396.0,37.36,N
94500.0,2.75,22,3480.0,673.0,1541.0,636.0,37.17,N
137500.0,1.7292,19,99.0,26.0,51.0,22.0,36.95,N
80600.0,2.325,35,2563.0,530.0,861.0,371.0,36.94,N
74200.0,2.0357,34,2090.0,478.0,896.0,426.0,36.64,N
104700.0,2.2574,23,2311.0,487.0,1019.0,384.0,36.63,N
45500.0,1.7868,25,1709.0,439.0,632.0,292.0,36.13,N
14999.0,2.1,19,619.0,239.0,490.0,164.0,36.4,N
32900.0,1.1471,14,1372.0,386.0,436.0,213.0,36.0,N
64900.0,2.7583,42,2271.0,458.0,1124.0,447.0,35.42,N
62400.0,2.5703,45,1628.0,352.0,754.0,334.0,35.42,N
67900.0,2.6094,38,2952.0,598.0,1491.0,568.0,35.42,N
87100.0,4.3162,14,3520.0,604.0,1748.0,582.0,35.45,N
77000.0,3.0268,5,2133.0,487.0,1182.0,438.0,35.44,N
84400.0,4.0125,29,3415.0,631.0,1527.0,597.0,35.44,N
70700.0,3.1736,39,2033.0,370.0,956.0,379.0,35.43,N
67200.0,2.2727,40,1089.0,226.0,520.0,218.0,35.42,N
57400.0,1.8472,36,2044.0,447.0,1021.0,374.0,35.42,N
52600.0,1.4598,40,1912.0,439.0,1015.0,413.0,35.42,N
54600.0,1.6286,42,1705.0,418.0,905.0,393.0,35.42,N
54300.0,1.7857,41,1808.0,435.0,1005.0,373.0,35.41,N
54700.0,1.8403,47,1691.0,402.0,913.0,358.0,35.42,N
57000.0,2.8393,41,1992.0,421.0,1006.0,419.0,35.42,N
63200.0,2.325,35,2353.0,483.0,1368.0,455.0,35.42,N
67000.0,2.0575,21,2534.0,554.0,1297.0,517.0,35.41,N
51900.0,1.97,41,2221.0,516.0,1106.0,473.0,35.41,N
53200.0,2.0331,37,1761.0,443.0,911.0,365.0,35.41,N
69400.0,3.0625,25,1577.0,310.0,844.0,309.0,35.41,N
51400.0,1.3222,31,2348.0,701.0,1413.0,611.0,35.41,N
63500.0,2.1818,35,2608.0,620.0,1566.0,583.0,35.4,N
67500.0,1.3587,20,3268.0,833.0,1622.0,758.0,35.41,N
132000.0,5.5261,10,4159.0,608.0,2089.0,591.0,35.42,N
107600.0,2.6812,19,3889.0,832.0,1872.0,731.0,35.42,N
130600.0,5.6235,12,3449.0,522.0,1754.0,551.0,35.41,N
200000.0,10.0263,52,154.0,28.0,37.0,16.0,35.42,N
237500.0,4.8571,28,254.0,35.0,118.0,37.0,35.43,N
126400.0,3.8611,18,1894.0,319.0,846.0,317.0,35.4,N
132200.0,5.575,10,6435.0,1040.0,3242.0,1030.0,35.39,N
44600.0,1.7109,11,8739.0,2190.0,4781.0,1919.0,35.4,N
59400.0,1.8289,29,1820.0,459.0,1134.0,419.0,35.39,N
50600.0,1.4427,36,790.0,224.0,426.0,208.0,35.38,N
60000.0,1.3527,30,227.0,75.0,169.0,101.0,35.39,N
90400.0,4.0208,43,2225.0,392.0,890.0,374.0,35.4,N
84600.0,3.5714,48,1908.0,331.0,789.0,321.0,35.4,N
93900.0,4.3906,44,2250.0,378.0,928.0,379.0,35.4,N
79400.0,3.7708,42,2839.0,516.0,1203.0,487.0,35.39,N
72100.0,2.8295,51,1373.0,284.0,648.0,300.0,35.39,N
85500.0,3.996,36,1896.0,315.0,937.0,303.0,35.41,N
76200.0,3.1906,34,1859.0,323.0,854.0,309.0,35.4,N
69800.0,2.8393,34,813.0,171.0,440.0,170.0,35.4,N
73100.0,2.9821,36,1443.0,273.0,680.0,259.0,35.4,N
76600.0,3.4205,36,1864.0,331.0,1052.0,325.0,35.4,N
94500.0,3.875,36,1482.0,266.0,640.0,274.0,35.41,N
89000.0,3.2325,28,4667.0,875.0,2404.0,841.0,35.4,N
87100.0,2.947,29,3548.0,729.0,1542.0,659.0,35.41,N
101700.0,3.6875,23,4483.0,894.0,2136.0,883.0,35.4,N
89100.0,3.5524,27,2473.0,400.0,1271.0,427.0,35.4,N
79000.0,3.1297,23,5624.0,1148.0,2842.0,1042.0,35.39,N
92900.0,3.6734,34,2047.0,347.0,888.0,352.0,35.38,N
95200.0,3.5938,35,2220.0,388.0,906.0,373.0,35.38,N
85600.0,3.0568,41,2417.0,435.0,973.0,406.0,35.38,N
87000.0,3.7533,26,4800.0,831.0,2365.0,743.0,35.38,N
83100.0,3.725,30,2594.0,478.0,1419.0,480.0,35.38,N
70600.0,3.8307,33,3122.0,579.0,1733.0,545.0,35.38,N
99500.0,3.875,21,3999.0,727.0,1889.0,688.0,35.41,N
104600.0,4.2214,14,5548.0,941.0,2815.0,935.0,35.4,N
139100.0,5.4592,27,3074.0,452.0,1223.0,452.0,35.39,N
194100.0,7.7751,13,3137.0,417.0,1318.0,397.0,35.39,N
100800.0,3.0938,6,4656.0,971.0,2320.0,935.0,35.41,N
143000.0,6.3639,10,3216.0,526.0,1539.0,483.0,35.41,N
113000.0,2.569,10,3587.0,774.0,1398.0,763.0,35.4,N
87000.0,3.5441,14,2458.0,433.0,1352.0,411.0,35.37,N
67600.0,3.3462,32,4121.0,755.0,2590.0,721.0,35.37,N
105300.0,2.1111,20,1351.0,255.0,762.0,253.0,35.34,N
75700.0,2.4919,17,3589.0,701.0,1746.0,640.0,35.37,N
62800.0,2.6903,34,2412.0,446.0,1558.0,421.0,35.37,N
57600.0,2.0643,33,3372.0,741.0,2352.0,704.0,35.37,N
59700.0,1.8523,23,1106.0,252.0,790.0,230.0,35.37,N
61300.0,2.1588,34,1672.0,359.0,1059.0,349.0,35.37,N
57400.0,2.875,37,1667.0,362.0,971.0,335.0,35.37,N
55400.0,1.6728,37,1475.0,327.0,946.0,295.0,35.37,N
52400.0,1.7467,41,1463.0,339.0,1066.0,318.0,35.37,N
54300.0,1.365,40,1603.0,374.0,1026.0,337.0,35.37,N
59500.0,2.774,38,2121.0,433.0,1547.0,441.0,35.39,N
46800.0,1.625,32,1361.0,363.0,1483.0,297.0,35.38,N
50000.0,1.0648,39,1497.0,383.0,1182.0,355.0,35.38,N
48000.0,0.9951,42,1185.0,358.0,1038.0,299.0,35.38,N
58000.0,1.8819,41,2396.0,602.0,1781.0,543.0,35.37,N
57500.0,1.375,35,1673.0,426.0,1041.0,413.0,35.38,N
51000.0,1.4024,26,1317.0,374.0,1025.0,304.0,35.38,N
57500.0,1.3451,30,1390.0,361.0,1116.0,298.0,35.38,N
49100.0,1.4146,22,1812.0,457.0,1592.0,420.0,35.39,N
54800.0,1.4786,24,1807.0,465.0,1460.0,410.0,35.38,N
50800.0,1.625,34,1020.0,247.0,795.0,228.0,35.38,N
49400.0,0.8639,28,1171.0,299.0,1193.0,273.0,35.38,N
48800.0,1.6009,39,2228.0,542.0,1516.0,435.0,35.39,N
55400.0,1.8319,36,1438.0,348.0,1054.0,341.0,35.39,N
70100.0,2.5083,52,2805.0,573.0,1325.0,522.0,35.39,N
50700.0,1.1875,29,607.0,177.0,476.0,143.0,35.39,N
46900.0,1.2618,32,2620.0,682.0,2375.0,684.0,35.39,N
55500.0,2.2212,41,303.0,78.0,216.0,80.0,35.37,N
57400.0,1.4773,36,832.0,198.0,814.0,174.0,35.37,N
58100.0,1.7292,38,918.0,220.0,743.0,222.0,35.37,N
57900.0,1.1638,35,825.0,179.0,670.0,181.0,35.37,N
42500.0,1.4125,52,425.0,119.0,380.0,97.0,35.37,N
57500.0,1.1944,44,434.0,110.0,274.0,86.0,35.38,N
67500.0,1.075,52,114.0,26.0,158.0,26.0,35.38,N
