age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,label
40,Private,259307.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,1
19,Self-emp-not-inc,285263.0,9th,5,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35,Mexico,-1
40,Local-gov,141649.0,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,1
61,Private,289950.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,44,United-States,1
30,Private,198953.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,40,United-States,-1
34,Private,189759.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
30,Private,255004.0,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,52,United-States,-1
36,Self-emp-not-inc,358373.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,30,United-States,-1
41,Private,201908.0,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,20,United-States,-1
51,Private,138179.0,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0.0,1876.0,40,United-States,-1
88,Self-emp-not-inc,206291.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,-1
33,Private,226296.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,1672.0,50,United-States,-1
48,Private,195104.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,-1
38,State-gov,534775.0,Some-college,10,Never-married,Tech-support,Unmarried,Black,Female,0.0,0.0,50,United-States,-1
31,Self-emp-inc,162442.0,Masters,14,Never-married,Sales,Own-child,White,Female,27828.0,0.0,40,United-States,1
44,Private,180985.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,,1
64,Local-gov,287277.0,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,-1
35,Private,261012.0,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40,United-States,-1
37,Private,208358.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
24,Private,117167.0,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,53,United-States,-1
19,Local-gov,210308.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,1721.0,30,United-States,-1
48,Private,431513.0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,65,United-States,1
51,Private,182187.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,35,United-States,-1
51,Private,107123.0,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40,United-States,-1
56,Private,436651.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,20,United-States,-1
41,Local-gov,42346.0,Some-college,10,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,24,United-States,-1
47,Self-emp-inc,102308.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,45,United-States,1
62,Private,161802.0,1st-4th,2,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0.0,0.0,30,United-States,-1
19,State-gov,156294.0,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,25,United-States,-1
41,Private,160785.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,1
45,Private,411273.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40,United-States,-1
23,Private,432480.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60,United-States,-1
42,Private,94600.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178.0,0.0,40,United-States,1
29,Private,74500.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,1
57,Private,163047.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,38,United-States,-1
31,Self-emp-not-inc,113752.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,-1
32,Private,309513.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,-1
26,Private,97698.0,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,32,United-States,-1
29,Private,278637.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3103.0,0.0,45,United-States,1
82,Self-emp-inc,130329.0,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50,United-States,-1
41,Private,236483.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
24,Private,67804.0,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,40,United-States,-1
48,Private,162187.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48,United-States,1
28,State-gov,200775.0,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40,United-States,-1
36,Private,150601.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,,-1
21,Private,180339.0,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Female,0.0,1602.0,30,United-States,-1
31,Self-emp-inc,149726.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,-1
47,Private,278900.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
21,Private,688355.0,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40,United-States,-1
30,Private,182771.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,1
32,Private,153326.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0.0,0.0,40,United-States,-1
31,Private,77143.0,12th,8,Separated,Transport-moving,Unmarried,Black,Male,0.0,0.0,40,United-States,-1
19,Private,517036.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,40,El-Salvador,-1
53,Private,108083.0,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,45,United-States,-1
38,Private,20308.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
26,Private,342953.0,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40,United-States,-1
40,Private,112247.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50,United-States,-1
40,Private,233130.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,El-Salvador,-1
31,Federal-gov,34862.0,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,-1
41,Private,93793.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,38,United-States,1
37,Private,126708.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,60,United-States,-1
42,Private,102606.0,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,1
33,Private,356015.0,HS-grad,9,Separated,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,35,Hong,-1
43,Private,336513.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,40,United-States,1
52,Private,117674.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,38,United-States,-1
21,State-gov,73514.0,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40,United-States,-1
37,Private,383352.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38,United-States,-1
45,Private,155659.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,1
39,Private,179137.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
62,Self-emp-not-inc,102631.0,Some-college,10,Widowed,Farming-fishing,Unmarried,White,Female,0.0,0.0,50,United-States,-1
24,Private,106373.0,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40,United-States,-1
22,Private,109456.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,32,United-States,-1
34,Private,191834.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48,United-States,-1
44,Private,277533.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
28,Private,30912.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,-1
30,Private,148524.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2057.0,40,United-States,-1
44,Private,56651.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,-1
22,Private,157783.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,35,Vietnam,-1
26,Private,43408.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,-1
33,Private,93213.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,-1
28,Private,122922.0,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50,United-States,-1
21,Private,43587.0,Some-college,10,Never-married,Sales,Own-child,White,Female,0.0,0.0,30,United-States,-1
48,Private,102359.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,60,United-States,1
35,Private,173586.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,1
47,Private,168232.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,44,United-States,1
36,Self-emp-not-inc,109133.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
46,Private,82946.0,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
30,State-gov,137613.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,17,Taiwan,-1
45,Local-gov,192793.0,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,1
56,Private,108276.0,Bachelors,13,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
30,Private,390879.0,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,36,United-States,-1
27,Private,106316.0,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,12,United-States,-1
58,Private,356067.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,-1
49,Self-emp-inc,106169.0,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
21,Private,311570.0,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,35,United-States,-1
27,Private,100079.0,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,60,China,-1
46,Private,187715.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,-1
25,Private,114483.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,-1
58,Private,234481.0,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,-1
31,Private,91964.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
39,Private,245053.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,1
40,Private,199668.0,HS-grad,9,Divorced,Sales,Own-child,White,Female,0.0,0.0,25,United-States,-1
31,Private,305692.0,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,0.0,0.0,40,United-States,-1
36,Private,221650.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Japan,-1
39,Private,127573.0,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,2202.0,0.0,45,United-States,-1
33,Private,178449.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,49,United-States,-1
42,Private,53956.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,-1
19,Private,146679.0,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,0.0,0.0,30,United-States,-1
32,Private,360689.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
46,Local-gov,359193.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,45,United-States,-1
45,Private,261192.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40,United-States,-1
35,Private,107991.0,11th,7,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45,United-States,-1
33,Self-emp-not-inc,48189.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,-1
48,Private,102112.0,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,1
17,Private,206506.0,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,10,El-Salvador,-1
28,Self-emp-not-inc,35032.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50,United-States,-1
36,Private,96452.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,-1
38,Self-emp-inc,71009.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,7298.0,0.0,40,,1
32,Private,188154.0,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40,United-States,-1
55,State-gov,337599.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
55,Private,124137.0,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40,Poland,-1
17,Private,108470.0,11th,7,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,17,United-States,-1
37,State-gov,103474.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40,United-States,-1
41,Private,222504.0,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,38,United-States,-1
29,Private,54932.0,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,35,United-States,1
35,Private,113481.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,-1
33,Private,236013.0,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,55,United-States,1
25,Private,25386.0,Assoc-voc,11,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,-1
20,Private,318036.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
35,Self-emp-not-inc,190895.0,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,25,United-States,-1
64,Private,66634.0,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,27828.0,0.0,50,United-States,1
37,Private,204145.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,1
42,Private,121287.0,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,45,United-States,-1
20,Private,406641.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35,United-States,-1
61,Private,133164.0,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,48,United-States,-1
54,Private,97778.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
18,Self-emp-not-inc,68073.0,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20,United-States,-1
43,State-gov,41834.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,38,United-States,1
20,Private,219835.0,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,30,United-States,-1
35,Private,138992.0,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,7298.0,0.0,40,United-States,1
28,Private,217530.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,35,United-States,-1
44,Local-gov,101593.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,1876.0,42,United-States,-1
30,Private,129707.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,35,United-States,1
55,Private,451603.0,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40,United-States,-1
20,Private,116830.0,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,43,United-States,-1
48,Private,440706.0,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,1
56,Private,202435.0,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,30,United-States,-1
32,Private,107843.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178.0,0.0,50,United-States,1
31,Private,187215.0,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40,El-Salvador,-1
67,Private,154035.0,HS-grad,9,Widowed,Handlers-cleaners,Other-relative,Black,Male,0.0,0.0,32,United-States,-1
49,Private,116927.0,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,60,United-States,-1
65,Self-emp-not-inc,167414.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,59,United-States,1
37,Private,175390.0,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40,United-States,-1
40,Private,291300.0,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Puerto-Rico,-1
30,Private,151001.0,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464.0,0.0,40,Mexico,-1
25,Private,257562.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Mexico,-1
65,Self-emp-not-inc,111916.0,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,10,United-States,1
19,Private,306467.0,Some-college,10,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20,United-States,-1
29,Private,89030.0,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0.0,0.0,40,United-States,-1
32,Private,264554.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,1
51,Self-emp-inc,180195.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,-1
42,Local-gov,118261.0,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,50,United-States,-1
28,Private,36601.0,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,35,United-States,-1
30,Private,182714.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,England,-1
25,Private,457070.0,7th-8th,4,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,45,United-States,-1
31,Private,373903.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
41,Private,462964.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,2174.0,0.0,50,United-States,-1
71,Private,93202.0,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,16,United-States,-1
46,Private,97883.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,35,United-States,-1
44,Private,217039.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,60,United-States,1
27,Private,220754.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,70,United-States,-1
34,Self-emp-inc,196385.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,-1
32,Private,257043.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,42,United-States,-1
