time,training_score,logical_score,verbal_score,avg_literacy,location_age,distance,similar_language,is_male,turnover
28,4.6745,9,10,76.85752,8,0.0938622,27.80513,0,Stayed
29,4.6745,9,10,76.85752,8,0.0938622,27.80513,0,Stayed
30,4.6745,9,10,76.85752,8,0.0938622,27.80513,0,Stayed
31,4.6745,9,10,76.85752,8,0.0938622,27.80513,0,Stayed
32,4.6745,9,10,76.85752,8,0.0938622,27.80513,0,Stayed
33,4.6745,9,10,76.85752,8,0.0938622,27.80513,0,Stayed
34,4.6745,9,10,76.85752,8,0.0938622,27.80513,0,Stayed
35,4.6745,9,10,76.85752,8,0.0938622,27.80513,0,Stayed
36,4.6745,9,10,76.85752,8,0.0938622,27.80513,0,Stayed
37,4.6745,9,10,76.85752,8,0.0938622,27.80513,0,Stayed
38,4.6745,9,10,76.85752,8,0.0938622,27.80513,0,Stayed
39,4.6745,9,10,76.85752,8,0.0938622,27.80513,0,Stayed
1,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
2,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
3,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
4,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
5,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
6,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
7,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
8,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
9,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
10,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
11,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
12,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
13,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
14,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
15,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
16,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
17,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
18,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
19,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
20,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
21,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
22,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
23,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
24,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
25,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
26,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
27,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
28,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
29,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
30,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
31,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
32,4.792295,0,0,77.89133,11,0.0262471,100.0,0,Stayed
1,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
2,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
3,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
4,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
5,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
6,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
7,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
8,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
9,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
10,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
11,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
12,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
13,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
14,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Stayed
15,4.865533,7,8,75.74981,12,0.9333438,68.17257,1,Left
1,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
2,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
3,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
4,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
5,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
6,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
7,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
8,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
9,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
10,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
11,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
12,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
13,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
14,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
15,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
16,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
17,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
18,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
19,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
20,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
21,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
22,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
23,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
24,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
25,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
26,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
27,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
28,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
29,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
30,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
31,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
32,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
33,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
34,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Stayed
35,4.379654,1,0,62.35366,10,0.1084384,100.0,0,Left
1,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
2,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
3,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
4,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
5,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
6,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
7,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
8,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
9,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
10,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
11,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
12,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
13,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
14,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
15,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
16,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
17,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
18,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
19,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
20,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
21,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
22,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
23,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
24,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
25,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
26,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
27,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
28,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
29,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
30,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
31,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
32,4.907966,6,3,63.20929,8,0.4431061,99.06905,1,Stayed
1,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
2,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
3,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
4,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
5,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
6,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
7,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
8,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
9,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
10,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
11,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
12,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
13,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
14,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
15,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
16,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
17,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
18,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
19,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
20,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
21,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
22,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
23,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
24,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
25,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
26,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
27,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
28,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
29,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
30,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
31,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
32,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
33,4.883921,9,9,82.6338,24,0.0,100.0,1,Stayed
1,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
2,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
3,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
4,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
5,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
6,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
7,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
8,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
9,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
10,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
11,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
12,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
13,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
14,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
15,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
16,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
17,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
18,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
19,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
20,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
21,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
22,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
23,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
24,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
25,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
26,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
27,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
28,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
29,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
30,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
31,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
32,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
33,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
34,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
35,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
36,4.533251,12,12,82.45892,9,0.3869833,26.9456,0,Stayed
1,4.798563,8,3,86.56656,24,0.879245,26.84921,0,Stayed
2,4.798563,8,3,86.56656,24,0.879245,26.84921,0,Stayed
3,4.798563,8,3,86.56656,24,0.879245,26.84921,0,Stayed
4,4.798563,8,3,86.56656,24,0.879245,26.84921,0,Stayed
5,4.798563,8,3,86.56656,24,0.879245,26.84921,0,Stayed
6,4.798563,8,3,86.56656,24,0.879245,26.84921,0,Stayed
7,4.798563,8,3,86.56656,24,0.879245,26.84921,0,Stayed
8,4.798563,8,3,86.56656,24,0.879245,26.84921,0,Stayed
9,4.798563,8,3,86.56656,24,0.879245,26.84921,0,Stayed
10,4.798563,8,3,86.56656,24,0.879245,26.84921,0,Stayed
11,4.798563,8,3,86.56656,24,0.879245,26.84921,0,Stayed
12,4.798563,8,3,86.56656,24,0.879245,26.84921,0,Stayed
13,4.798563,8,3,86.56656,24,0.879245,26.84921,0,Left
1,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
2,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
3,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
4,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
5,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
6,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
7,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
8,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
9,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
10,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
11,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
12,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
13,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
14,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
15,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
16,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
17,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
18,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
19,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
20,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
21,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
22,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
23,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
24,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
25,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Stayed
26,4.587617,-4,-2,67.61086,26,2.161618,19.49091,1,Left
1,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
2,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
3,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
4,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
5,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
6,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
7,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
8,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
9,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
10,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
11,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
12,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
13,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
14,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
15,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
16,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
17,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
18,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
19,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
20,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
21,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
22,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
23,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
24,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
25,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
26,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
27,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
28,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
29,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
30,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
31,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
32,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
33,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
34,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
35,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
36,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
37,4.172625,11,9,59.40627,12,0.4533349,15.99397,0,Stayed
1,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
2,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
3,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
4,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
5,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
6,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
7,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
8,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
9,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
10,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
11,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
12,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
13,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
14,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
15,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
16,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
17,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
18,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
19,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
20,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
21,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
22,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
23,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
24,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
25,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
26,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
27,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
28,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
29,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
30,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
31,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
32,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
33,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
34,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
35,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
36,4.186015,-2,0,84.74379,11,1.245022,8.410066,1,Stayed
1,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
2,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
3,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
4,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
5,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
6,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
7,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
8,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
9,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
10,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
11,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
12,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
13,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
14,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
15,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
16,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
17,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
18,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
19,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
20,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
21,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
22,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
23,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
24,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
25,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
26,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
27,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
28,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
29,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
30,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
31,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
32,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
33,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
34,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
35,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
36,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
37,4.322499,8,11,78.14999,23,2.115555,31.44846,0,Stayed
1,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
2,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
3,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
4,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
5,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
6,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
7,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
8,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
9,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
10,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
11,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
12,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
13,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
14,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
15,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
16,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
17,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
18,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
19,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
20,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
21,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
22,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
23,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
24,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
25,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
26,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
27,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
28,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
29,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
30,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
31,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
32,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
33,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
34,4.948755,-2,12,82.39794,25,0.0951298,100.0,0,Stayed
1,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
2,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
3,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
4,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
5,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
6,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
7,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
8,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
9,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
10,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
11,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
12,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
13,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
14,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
15,4.135826,0,2,72.94978,10,0.4822048,23.03926,0,Stayed
