Hour,DayOfWeek,Month,Year,PdDistrict,Address,X,Y,ViolentCrime
18,3,2,2007,SOUTHERN,400 Block of 2ND ST,-122.393933410185,37.7832519831714,No
23,3,11,2017,CENTRAL,LARKIN ST / GEARY ST,-122.418090766692,37.7861007451645,No
14,2,4,2004,BAYVIEW,0 Block of DAKOTA ST,-122.395513264888,37.7536178531447,No
7,6,2,2017,INGLESIDE,0 Block of SGTJOHNVYOUNG LN,-122.444707063455,37.7249307267936,No
17,6,2,2008,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
22,2,6,2005,MISSION,2800 Block of 21ST ST,-122.411891416138,37.7575119857155,Yes
8,3,7,2009,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,No
18,4,1,2003,TENDERLOIN,200 Block of TURK ST,-122.413237516676,37.7828430233213,No
20,3,11,2012,MISSION,SHOTWELL ST / 16TH ST,-122.416389710283,37.7652491154383,No
0,2,6,2007,INGLESIDE,MADRID ST / SILVER AV,-122.427579804683,37.7285681364761,No
2,3,11,2016,INGLESIDE,200 Block of VALLEY ST,-122.427879325226,37.7444838100358,No
14,1,1,2005,NORTHERN,LARKIN ST / VALLEJO ST,-122.420320569149,37.7971070198265,No
18,7,12,2003,TARAVAL,21ST AV / JUDAH ST,-122.479137625703,37.7616053528761,Yes
18,6,7,2006,SOUTHERN,0 Block of DORE ST,-122.412933062384,37.7739274524819,No
23,1,5,2010,MISSION,CASTRO ST / 18TH ST,-122.435002864298,37.7608878061194,No
22,2,3,2008,MISSION,26TH ST / SHOTWELL ST,-122.414862768744,37.7492374030159,Yes
13,4,2,2009,TENDERLOIN,300 Block of OFARRELL ST,-122.410530908418,37.7861517236899,No
20,3,2,2006,TENDERLOIN,0 Block of JONES ST,-122.412192555721,37.7816045741252,No
2,1,10,2009,CENTRAL,600 Block of BROADWAY ST,-122.40784335615,37.7977773593589,Yes
4,5,5,2015,INGLESIDE,600 Block of ATHENS ST,-122.431317361829,37.7177100723952,No
13,4,1,2003,TARAVAL,1100 Block of EUCALYPTUS DR,-122.483985929775,37.7309911833086,No
14,3,10,2013,MISSION,ALAMEDA ST / BRYANT ST,-122.410731476956,37.7681785365421,No
15,7,4,2009,MISSION,2300 Block of 16TH ST,-122.409529913278,37.7657184395282,Yes
9,2,5,2016,INGLESIDE,1300 Block of GOETTINGEN ST,-122.40177267372,37.7154637501952,No
17,5,3,2011,RICHMOND,1000 Block of GREAT HY,-122.510497361288,37.7672239448089,Yes
13,7,8,2007,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
16,5,7,2006,TARAVAL,3200 Block of 20TH AV,-122.475647460786,37.7285280627465,No
4,1,8,2014,CENTRAL,500 Block of FILBERT ST,-122.40795578293,37.8014919174394,No
2,7,8,2015,TENDERLOIN,OFARRELL ST / STOCKTON ST,-122.406401668335,37.7866144613366,No
15,3,4,2004,TENDERLOIN,100 Block of OFARRELL ST,-122.407244087032,37.7865647607685,No
22,4,10,2014,CENTRAL,700 Block of HYDE ST,-122.416803071428,37.7877117998441,No
6,5,3,2009,BAYVIEW,20TH ST / ILLINOIS ST,-122.387571306252,37.7605499565144,No
10,5,1,2008,TARAVAL,2100 Block of 24TH AV,-122.481305019184,37.7474613181905,No
15,1,2,2015,TENDERLOIN,100 Block of GOLDEN GATE AV,-122.413047972078,37.7819119628298,No
20,5,5,2013,BAYVIEW,4600 Block of 3RD ST,-122.390150805213,37.735953450747,No
0,7,5,2014,TENDERLOIN,200 Block of LEAVENWORTH ST,-122.414081138014,37.7832767266062,No
18,4,7,2013,MISSION,18TH ST / SANCARLOS ST,-122.42013077113,37.7617902898149,Yes
22,6,7,2010,PARK,100 Block of GARDENSIDE DR,-122.444802279995,37.7541708897983,No
23,6,11,2007,RICHMOND,800 Block of 47TH AV,-122.50774902863,37.772411893408,No
21,5,3,2006,TARAVAL,3600 Block of WAWONA ST,-122.505750076586,37.7360601940732,No
12,1,4,2007,BAYVIEW,0 Block of APOLLO ST,-122.397782740798,37.7321151302341,No
14,3,1,2015,CENTRAL,PINE ST / JONES ST,-122.413918209236,37.7904619656257,No
20,2,2,2018,MISSION,400 Block of FLORIDA ST,-122.411336313169,37.7635956978039,No
17,5,3,2018,CENTRAL,200 Block of BROADWAY ST,-122.401640262351,37.7984492073309,Yes
21,7,1,2012,MISSION,500 Block of NOE ST,-122.432606193075,37.7598113121536,No
16,5,3,2014,CENTRAL,0 Block of DASHIELL HAMMETT ST,-122.408034830311,37.7907401544868,No
12,1,6,2003,NORTHERN,900 Block of OFARRELL ST,-122.42037536822,37.7848006211991,No
20,4,6,2004,SOUTHERN,0 Block of 1ST ST,-122.398423637988,37.7903612472591,No
14,5,7,2004,NORTHERN,400 Block of MCALLISTER ST,-122.419448185224,37.7802091894281,Yes
12,3,1,2018,BAYVIEW,1700 Block of CARROLL AV,-122.395565077186,37.7261581097158,No
15,4,1,2003,RICHMOND,9TH AV / CLEMENT ST,-122.467630230365,37.7828011737745,No
22,3,4,2014,RICHMOND,500 Block of 2ND AV,-122.459722209477,37.7783416578447,No
18,7,4,2017,PARK,200 Block of UPPER TR,-122.445191652832,37.7629099368679,No
16,7,7,2003,TARAVAL,1400 Block of OCEAN AV,-122.45779055151,37.7241476596347,Yes
15,2,6,2017,TARAVAL,1600 Block of 19TH AV,-122.476757162986,37.75701549838,No
19,4,11,2013,NORTHERN,GOUGH ST / MCALLISTER ST,-122.423545232042,37.779672005548,No
17,7,8,2011,SOUTHERN,BRYANT ST / 2ND ST,-122.393622739343,37.7830791191471,Yes
17,4,2,2015,NORTHERN,PIERCE ST / LOMBARD ST,-122.439337465056,37.7994245989124,No
12,6,4,2016,CENTRAL,CHESTNUT ST / LEAVENWORTH ST,-122.418153513396,37.8031360312501,No
17,1,8,2004,TENDERLOIN,300 Block of ELLIS ST,-122.411987643595,37.7850226622786,No
21,1,4,2005,CENTRAL,LARKIN ST / CLAY ST,-122.419404206601,37.7925922910457,No
1,6,3,2011,MISSION,3300 Block of 18TH ST,-122.418830499608,37.7618127068587,No
17,4,4,2010,TENDERLOIN,TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,No
13,4,3,2014,BAYVIEW,1700 Block of YOSEMITE AV,-122.39454192298,37.7284206717765,No
22,4,5,2013,NORTHERN,100 Block of FRANKLIN ST,-122.421169141493,37.7759181636114,Yes
2,6,3,2012,INGLESIDE,GENEVA AV / PRAGUE ST,-122.431928011089,37.712767884821,No
20,6,3,2011,INGLESIDE,2200 Block of BAY SHORE BL,-122.402961324239,37.7121195039057,No
14,6,1,2015,SOUTHERN,1500 Block of MISSION ST,-122.417975390351,37.7737509379648,No
19,6,12,2011,BAYVIEW,ILLINOIS ST / 22ND ST,-122.387316279433,37.7580021664589,No
14,5,1,2015,RICHMOND,7TH AV / MARTIN LUTHER KING JR DR,-122.464383299672,37.7664285966753,No
13,4,3,2007,BAYVIEW,2700 Block of SAN BRUNO AV,-122.403408669191,37.72700531963,No
18,7,9,2016,BAYVIEW,3RD ST / CUSTER AV,-122.387375448659,37.7442611846967,No
18,2,4,2004,TENDERLOIN,300 Block of HYDE ST,-122.41604728066,37.7839824654149,No
12,2,8,2008,MISSION,SHOTWELL ST / 17TH ST,-122.416230392543,37.7636337702985,No
6,3,1,2013,BAYVIEW,1700 Block of NEWCOMB AV,-122.392643753605,37.7367848800513,No
22,2,1,2009,BAYVIEW,FELTON ST / SAN BRUNO AV,-122.404594140634,37.7300379995128,No
12,3,7,2016,SOUTHERN,200 Block of 8TH ST,-122.411271940537,37.7760329501244,No
10,1,3,2018,MISSION,17TH ST / SANCHEZ ST,-122.430726266807,37.7627516837424,No
18,6,9,2013,BAYVIEW,1500 Block of INNES AV,-122.387956285705,37.7388558975139,No
18,2,10,2010,NORTHERN,1700 Block of GEARY BL,-122.432899222207,37.7842439192619,No
0,7,1,2013,MISSION,100 Block of POTRERO AV,-122.407816998234,37.7677012635524,No
17,7,4,2017,NORTHERN,2400 Block of SACRAMENTO ST,-122.433800051784,37.7898100005704,No
23,5,8,2003,SOUTHERN,100 Block of BERRY ST,-122.392308546387,37.7766922783325,Yes
10,3,4,2014,CENTRAL,200 Block of SUTTER ST,-122.40482801879,37.7897596938342,Yes
22,7,1,2013,MISSION,600 Block of SOUTH VAN NESS AV,-122.417323188551,37.7627500212999,No
18,4,5,2015,SOUTHERN,500 Block of THE EMBARCADEROSOUTH ST,-122.398586934103,37.7999893077504,Yes
10,4,9,2010,RICHMOND,2000 Block of SCOTT ST,-122.438800308883,37.7887609779354,No
18,1,11,2008,MISSION,3100 Block of 16TH ST,-122.423002014422,37.7647948860579,No
7,5,1,2013,BAYVIEW,0 Block of KISKA RD,-122.378573984591,37.7303199602104,No
7,4,2,2010,TENDERLOIN,400 Block of ELLIS ST,-122.413609328985,37.784696907904,No
18,1,3,2004,NORTHERN,FRANKLIN ST / GREEN ST,-122.425441324746,37.7974080855089,No
16,4,10,2007,BAYVIEW,1400 Block of PHELPS ST,-122.394438859914,37.7364438996732,No
19,1,9,2010,RICHMOND,20TH AV / CLEMENT ST,-122.479514982337,37.7822588572421,No
18,2,3,2012,PARK,HAIGHT ST / BUENAVISTAWEST AV,-122.443311949602,37.7704697548539,No
19,7,6,2004,TARAVAL,1700 Block of 32ND AV,-122.49053526291,37.7545389018261,No
20,5,9,2013,MISSION,1900 Block of MARKET ST,-122.426498379985,37.769249045094,No
22,4,5,2009,RICHMOND,ANZA ST / 12TH AV,-122.470566332254,37.7787992829472,No
14,4,5,2013,TARAVAL,1300 Block of 20TH AV,-122.478056081498,37.7625691165641,No
12,5,3,2016,MISSION,600 Block of CHURCH ST,-122.428309267889,37.7600871873775,No
22,5,10,2014,NORTHERN,CALIFORNIA ST / OCTAVIA ST,-122.427263987591,37.7897418971671,No
3,7,6,2011,NORTHERN,VANNESS AV / CALIFORNIA ST,-122.422330464198,37.790369068882,No
13,1,9,2013,TARAVAL,2200 Block of LAWTON ST,-122.48692192093,37.7574631305446,Yes
21,3,4,2014,CENTRAL,500 Block of BROADWAY ST,-122.405862214655,37.7979117105028,No
15,3,12,2011,MISSION,2700 Block of MISSION ST,-122.41844919178,37.7530267515876,No
11,7,12,2009,SOUTHERN,1100 Block of MARKET ST,-122.413564091744,37.779514030063,No
13,2,5,2014,NORTHERN,VANNESS AV / WASHINGTON ST,-122.422874083058,37.7930494293957,No
12,3,9,2003,SOUTHERN,3RD ST / KING ST,-122.391845617234,37.7781247782985,No
21,6,10,2003,PARK,WALLER ST / BELVEDERE ST,-122.449453600723,37.7687284236922,No
16,7,4,2013,NORTHERN,HEMLOCK ST / POLK ST,-122.420021471047,37.7872807076108,No
9,4,3,2006,PARK,2200 Block of HAYES ST,-122.453481345535,37.7730528713382,No
13,2,12,2015,SOUTHERN,0 Block of 10TH ST,-122.417159710491,37.7763471604576,No
11,4,7,2008,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
20,3,11,2016,MISSION,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,No
13,6,1,2013,BAYVIEW,200 Block of BRIDGEVIEW DR,-122.397454110928,37.7341892337922,No
11,4,5,2005,CENTRAL,800 Block of STOCKTON ST,-122.407748570466,37.7936363546057,No
13,1,3,2010,RICHMOND,400 Block of 6TH AV,-122.464279879446,37.7800332991006,No
14,2,1,2015,INGLESIDE,0 Block of SALA TR,-122.445613559366,37.7141426406354,No
15,3,2,2015,INGLESIDE,1000 Block of CAYUGA AV,-122.440006611531,37.7218048835547,No
7,4,7,2013,PARK,PAGE ST / COLE ST,-122.450410661672,37.7705173294311,No
10,7,10,2003,NORTHERN,MCALLISTER ST / FRANKLIN ST,-122.421893134474,37.779891233591,No
16,6,4,2013,PARK,300 Block of LAGUNAHONDA BL,-122.458680189782,37.7481554692332,No
14,4,7,2009,INGLESIDE,200 Block of ALEMANY BL,-122.410371377312,37.7351436453034,No
17,5,4,2011,CENTRAL,1100 Block of STOCKTON ST,-122.408275403052,37.7962809345035,No
15,3,1,2009,NORTHERN,1300 Block of STEINER ST,-122.434137606289,37.7816850865094,No
7,5,12,2011,TENDERLOIN,600 Block of ELLIS ST,-122.416916142188,37.7843944492068,Yes
19,7,3,2006,SOUTHERN,6TH ST / STEVENSON ST,-122.409696355558,37.7817540588712,No
10,2,2,2018,PARK,1500 Block of MCALLISTER ST,-122.437536127033,37.777844024515,Yes
19,6,5,2012,SOUTHERN,HOWARD ST / NEWMONTGOMERY ST,-122.39898086887,37.786209557036,No
18,2,2,2003,NORTHERN,ELLIS ST / VAN NESS AV,-122.421011927716,37.783822694197,No
2,1,1,2017,CENTRAL,400 Block of GEARY ST,-122.41072162587,37.7870966495663,No
20,4,9,2004,INGLESIDE,0 Block of LELAND AV,-122.404262861765,37.7113387848327,Yes
18,3,12,2003,TENDERLOIN,ELLIS ST / HYDE ST,-122.416075285059,37.7844496612562,No
0,1,5,2009,MISSION,MISSION ST / 14TH ST,-122.419983447697,37.7682726763619,No
13,1,12,2009,TENDERLOIN,500 Block of OFARRELL ST,-122.413820070176,37.7857382950322,No
9,7,4,2004,BAYVIEW,RANKIN ST / EVANS AV,-122.392184416208,37.745101531369,No
18,7,2,2013,PARK,PAGE ST / STANYAN ST,-122.453728603068,37.7700970411704,No
0,6,3,2014,NORTHERN,GROVE ST / LAGUNA ST,-122.426455452526,37.777388494941,No
14,5,11,2007,RICHMOND,600 Block of 4TH AV,-122.461868625606,37.7763785684136,No
13,6,6,2013,INGLESIDE,1700 Block of ALEMANY BL,-122.437309912944,37.7242901723839,No
20,2,11,2009,RICHMOND,0 Block of MASONIC AV,-122.447335040314,37.7824869629764,No
12,4,2,2017,CENTRAL,LOMBARD ST / HYDE ST,-122.419616109671,37.8019942438049,No
3,5,4,2008,SOUTHERN,0 Block of 6TH ST,-122.409011206639,37.7811340568243,Yes
9,4,11,2016,BAYVIEW,1100 Block of 8TH ST,-122.400095188511,37.7669535179717,No
18,6,6,2015,BAYVIEW,1000 Block of OAKDALE AV,-122.380268162997,37.7289171340996,No
11,5,9,2006,TENDERLOIN,100 Block of TURK ST,-122.411615075408,37.7831614109395,No
19,4,7,2008,SOUTHERN,800 Block of 3RD ST,-122.391425069857,37.7778727797586,No
16,1,5,2010,TENDERLOIN,200 Block of HYDE ST,-122.415858343095,37.7830505366842,No
17,7,7,2013,CENTRAL,100 Block of PFEIFFER ST,-122.408924999704,37.8047174943139,No
0,7,2,2008,MISSION,CALEDONIA ST / SPARROW ST,-122.421458098368,37.7657516964583,No
23,4,6,2016,BAYVIEW,OAKDALE AV / MENDELL ST,-122.390346724675,37.7345993533477,No
22,5,9,2007,SOUTHERN,FOLSOM ST / 11TH ST,-122.41402726269,37.7718636177154,No
17,5,9,2012,MISSION,DEARBORN ST / 18TH ST,-122.42307769997,37.7632200897127,No
12,6,1,2011,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
22,1,8,2014,NORTHERN,1100 Block of BUCHANAN ST,-122.4286923384,37.7804667844899,Yes
12,5,1,2012,MISSION,16TH ST / HARRISON ST,-122.413107622693,37.7654480180266,No
20,3,2,2017,INGLESIDE,900 Block of MADRID ST,-122.437493149855,37.7154907113805,No
6,6,2,2011,PARK,1200 Block of PAGE ST,-122.441393701114,37.7717273141771,No
21,7,5,2003,CENTRAL,0 Block of ROSS AL,-122.407419469554,37.7954856471047,No
10,4,6,2010,BAYVIEW,QUESADA AV / 3RD ST,-122.391245623019,37.7332252032804,No
15,3,12,2009,INGLESIDE,500 Block of 29TH ST,-122.432236496652,37.7434168488362,No
11,2,6,2012,NORTHERN,900 Block of POLK ST,-122.419620657238,37.785672286426,No
16,4,8,2004,CENTRAL,600 Block of LEAVENWORTH ST,-122.414834509733,37.7870044894925,No
13,5,11,2010,SOUTHERN,1400 Block of MARKET ST,-122.418480564808,37.775898446204,No
15,3,9,2007,INGLESIDE,3400 Block of SAN BRUNO AV,-122.400269288595,37.7181854421632,No
10,2,1,2008,PARK,EDDY ST / DIVISADERO ST,-122.438928631199,37.7805874490401,No
23,3,12,2008,SOUTHERN,500 Block of TOWNSEND ST,-122.400615057546,37.7727173825916,No
16,1,4,2013,PARK,600 Block of STANYAN ST,-122.453563238036,37.7696403896003,No
18,1,10,2016,MISSION,VALENCIA ST / 26TH ST,-122.420354780861,37.7489063051829,Yes
23,6,2,2006,TARAVAL,2600 Block of 46TH AV,-122.504361268704,37.7370955085743,No
16,3,12,2008,INGLESIDE,0 Block of BROOKDALE AV,-122.420864146521,37.71219982598,Yes
16,6,4,2009,PARK,1600 Block of HAIGHT ST,-122.450452600564,37.7695032629887,No
10,2,3,2010,BAYVIEW,1300 Block of HUDSON AV,-122.385215479529,37.7382444962471,No
9,6,7,2005,MISSION,3700 Block of 18TH ST,-122.427242380192,37.7614118083919,Yes
20,1,9,2010,NORTHERN,OFARRELL ST / LARKIN ST,-122.417903977564,37.7851670875517,No
15,3,8,2012,NORTHERN,EDDY ST / POLK ST,-122.419183096362,37.7830998244592,No
15,6,7,2015,CENTRAL,SANSOME ST / LOMBARD ST,-122.403352206927,37.8040296057521,No
19,3,5,2013,SOUTHERN,400 Block of 8TH ST,-122.407418771058,37.7728073787465,No
17,7,12,2009,SOUTHERN,800 Block of MARKET ST,-122.406520987144,37.7850629421661,No
15,3,12,2013,MISSION,200 Block of CHURCH ST,-122.428813616546,37.7668081482188,No
15,7,2,2017,TARAVAL,1300 Block of 14TH AV,-122.471670531657,37.7628498654674,No
19,5,2,2016,TENDERLOIN,0 Block of OFARRELL ST,-122.405895369887,37.7867342184983,Yes
17,4,8,2012,MISSION,500 Block of ALABAMA ST,-122.412179604274,37.7622630616528,No
16,7,5,2014,SOUTHERN,0 Block of 6TH ST,-122.40950430935,37.781526271747,No
23,6,11,2012,BAYVIEW,1400 Block of NEWCOMB AV,-122.387035897704,37.7336026496641,No
15,7,7,2005,BAYVIEW,1400 Block of THOMAS AV,-122.388542831272,37.7287892888548,No
19,1,6,2014,CENTRAL,700 Block of VALLEJO ST,-122.409212989898,37.7984669746847,Yes
18,5,6,2015,CENTRAL,300 Block of POST ST,-122.407591091073,37.7883401187101,No
19,5,8,2010,TARAVAL,800 Block of IRVING ST,-122.466853393056,37.7639581459553,No
19,7,10,2008,INGLESIDE,100 Block of HOLLADAY AV,-122.405097238357,37.7478036460672,No
11,3,1,2005,PARK,100 Block of DEVONSHIRE WY,-122.460069577643,37.7555016626428,No
20,3,4,2015,BAYVIEW,200 Block of WESTPOINT RD,-122.378928955993,37.7352990706774,No
22,3,4,2013,BAYVIEW,SILVER AV / DARTMOUTH ST,-122.413281781029,37.729891739612,No
14,2,2,2003,BAYVIEW,23RD ST / ILLINOIS ST,-122.38706797759,37.7554460266222,Yes
0,2,11,2003,INGLESIDE,0 Block of DESMOND ST,-122.405071542049,37.7111647275178,No
6,7,10,2008,MISSION,200 Block of CHURCH ST,-122.428813616546,37.7668081482188,No
2,2,6,2007,TENDERLOIN,400 Block of ELLIS ST,-122.413609328985,37.784696907904,Yes
11,7,10,2014,SOUTHERN,800 Block of MARKET ST,-122.407633520742,37.7841893501425,No
18,2,8,2009,SOUTHERN,MISSION ST / MARY ST,-122.407258776463,37.7821176524238,No
21,4,3,2014,TENDERLOIN,0 Block of POWELL ST,-122.407845374111,37.7850943210103,No
17,4,1,2018,TENDERLOIN,MARKET ST / 8TH ST,-122.414743835382,37.778719262789,No
8,4,3,2016,BAYVIEW,1400 Block of QUESADA AV,-122.386768853234,37.7307541873099,No
13,6,12,2011,INGLESIDE,200 Block of FLOOD AV,-122.445451730369,37.7298397121608,No
15,7,1,2004,RICHMOND,PIERCE ST / BUSH ST,-122.436749299319,37.7866005732609,No
16,6,10,2015,NORTHERN,2000 Block of LOMBARD ST,-122.435218147193,37.7998288660666,No
1,4,3,2018,TARAVAL,100 Block of BROADMOOR DR,-122.47322609267,37.7261232467969,No
12,5,6,2012,NORTHERN,1000 Block of POST ST,-122.419126295342,37.7869849580362,No
12,5,11,2014,TENDERLOIN,MASON ST / EDDY ST,-122.409313111431,37.7843478513151,No
14,4,12,2014,MISSION,1500 Block of VALENCIA ST,-122.420247296449,37.748520075538,No
12,5,12,2011,PARK,1400 Block of GROVE ST,-122.440504989739,37.7756613738742,No
0,6,6,2014,TARAVAL,1200 Block of 18TH AV,-122.476050154557,37.7645385238917,No
23,6,5,2003,INGLESIDE,700 Block of LISBON ST,-122.437583340695,37.7168463790192,No
15,6,6,2013,MISSION,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,No
9,2,4,2006,PARK,800 Block of CENTRAL AV,-122.444994681535,37.7774397591652,No
10,2,7,2017,SOUTHERN,500 Block of MINNA ST,-122.408673540372,37.7800574377607,No
22,3,2,2016,MISSION,300 Block of DOUGLASS ST,-122.439209856789,37.7587412381166,Yes
22,3,11,2014,NORTHERN,3200 Block of FILLMORE ST,-122.435845205677,37.7991942427575,No
20,6,3,2017,TARAVAL,22ND AV / WAWONA ST,-122.478497499558,37.7373109616566,No
6,4,9,2011,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
17,1,4,2008,MISSION,2500 Block of 24TH ST,-122.404851256515,37.7530372984263,No
2,5,11,2011,MISSION,700 Block of FLORIDA ST,-122.410965389217,37.7597503752149,No
8,7,7,2015,BAYVIEW,400 Block of ILLINOIS ST,-122.387970307057,37.7656605700533,No
23,2,1,2012,RICHMOND,300 Block of 8TH AV,-122.466424377549,37.7818716046508,No
11,7,11,2003,INGLESIDE,4200 Block of MISSION ST,-122.431136917344,37.729032987232,No
15,3,6,2007,NORTHERN,900 Block of GEARY ST,-122.418918390218,37.7859407304209,Yes
20,1,4,2012,SOUTHERN,600 Block of MISSION ST,-122.401692292616,37.7865888590763,No
22,7,6,2006,BAYVIEW,0 Block of LEDYARD ST,-122.402116556292,37.7332354676556,No
17,1,4,2011,PARK,700 Block of STANYAN ST,-122.453512911126,37.7686969786551,No
6,7,2,2012,MISSION,600 Block of CAPP ST,-122.417664996559,37.7562905437465,No
21,7,8,2016,BAYVIEW,1800 Block of BAY SHORE BL,-122.398604184321,37.7182748114276,No
1,7,10,2007,MISSION,3500 Block of 18TH ST,-122.422870400215,37.7616773787249,No
19,1,10,2007,TARAVAL,1400 Block of 48TH AV,-122.508069752528,37.7593769103944,No
22,3,8,2017,RICHMOND,2400 Block of ANZA ST,-122.47440138341,37.7785722760147,No
21,5,11,2008,PARK,CASTRO ST / MARKET ST,-122.435187699349,37.7626702770872,No
16,3,8,2004,RICHMOND,3500 Block of CALIFORNIA ST,-122.452586938656,37.7864601412645,No
17,4,4,2007,CENTRAL,MASON ST / NORTHPOINT ST,-122.413789467232,37.8065526529839,No
9,4,10,2013,INGLESIDE,MISSION ST / CORTLAND AV,-122.422842376051,37.7410287442117,No
20,2,3,2007,INGLESIDE,500 Block of LELAND AV,-122.414335003601,37.7144925294264,No
10,1,8,2006,NORTHERN,400 Block of PAGE ST,-122.428178458093,37.773295406746,No
4,1,12,2004,TENDERLOIN,HYDE ST / EDDY ST,-122.415885065795,37.7835160563924,No
18,3,9,2008,CENTRAL,200 Block of POST ST,-122.406021838484,37.7886491245294,No
2,7,5,2010,PARK,HAIGHT ST / MASONIC AV,-122.4453467866,37.7702081959172,No
9,6,3,2010,INGLESIDE,1800 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524,No
16,1,6,2004,NORTHERN,WASHINGTON ST / GOUGH ST,-122.426158657662,37.7926332287377,No
19,4,11,2014,SOUTHERN,HARRISON ST / SPEAR ST,-122.389432577161,37.7888379056123,No
8,5,4,2016,CENTRAL,300 Block of LOMBARD ST,-122.407116997965,37.8036194271937,No
15,7,8,2014,PARK,HAIGHT ST / BELVEDERE ST,-122.449647662955,37.7696619195846,No
9,1,11,2008,NORTHERN,1500 Block of EDDY ST,-122.433155869003,37.78126734681,No
7,3,12,2004,TARAVAL,600 Block of QUINTARA ST,-122.472325748313,37.7488658829719,No
12,6,10,2015,BAYVIEW,1000 Block of GRIFFITH ST,-122.378920771859,37.7286119710993,No
15,1,11,2017,CENTRAL,400 Block of STOCKTON ST,-122.406977563692,37.789918101686,No
17,6,9,2010,TENDERLOIN,0 Block of UNITEDNATIONS PZ,-122.41431222924,37.7798339183587,No
19,2,6,2006,SOUTHERN,1200 Block of FOLSOM ST,-122.410802477808,37.7743299153836,No
17,5,2,2006,NORTHERN,POST ST / FRANKLIN ST,-122.423217673913,37.7864017954155,No
21,7,9,2016,TENDERLOIN,200 Block of LEAVENWORTH ST,-122.414081138014,37.7832767266062,No
19,4,8,2009,SOUTHERN,200 Block of 3RD ST,-122.399899436982,37.7846480308387,No
23,1,3,2009,CENTRAL,0 Block of CAMPTON PL,-122.406096297772,37.7890234704903,No
19,7,10,2010,BAYVIEW,1000 Block of LECONTE AV,-122.396976655931,37.7186167492521,No
15,6,4,2011,TENDERLOIN,0 Block of OFARRELL ST,-122.405861657246,37.786627232545,No
8,5,12,2005,INGLESIDE,100 Block of OCEAN AV,-122.43934468789,37.723624467748,No
0,2,9,2013,TENDERLOIN,LEAVENWORTH ST / TURK ST,-122.414056291891,37.7827931071006,No
20,4,7,2010,TENDERLOIN,200 Block of POWELL ST,-122.408064958219,37.7869021819676,No
23,5,2,2015,NORTHERN,700 Block of ELLIS ST,-122.418562097105,37.7841847091303,No
23,6,10,2015,CENTRAL,900 Block of SUTTER ST,-122.416032976503,37.7883351248181,No
10,2,8,2010,MISSION,100 Block of LEXINGTON ST,-122.420665677867,37.7609363417435,No
9,1,2,2005,MISSION,2000 Block of MARKET ST,-122.426955631709,37.769247063207,No
23,7,4,2004,SOUTHERN,HARRISON ST / 2ND ST,-122.395163154495,37.7843096998447,No
18,2,10,2003,TENDERLOIN,200 Block of EDDY ST,-122.411800134753,37.7840890366868,No
15,2,2,2018,NORTHERN,2500 Block of GREENWICH ST,-122.441660006786,37.7982703821018,No
18,7,5,2006,INGLESIDE,100 Block of BLYTHDALE AV,-122.420529801066,37.7110023300609,No
23,2,8,2014,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
18,1,6,2009,TARAVAL,800 Block of TARAVAL ST,-122.475147755784,37.7431286289064,No
20,4,7,2011,PARK,HAIGHT ST / DIVISADERO ST,-122.437048523435,37.7712678186367,No
12,3,12,2006,CENTRAL,500 Block of GRANT AV,-122.405938543245,37.7921123468151,No
3,2,3,2009,TARAVAL,100 Block of SADOWA ST,-122.457558060156,37.7122525448134,No
10,7,10,2010,BAYVIEW,0 Block of HARBOR RD,-122.378392257534,37.7323312464378,No
11,7,6,2008,TARAVAL,TARAVAL ST / 32ND AV,-122.489620429341,37.7424363113581,No
15,6,12,2017,TENDERLOIN,100 Block of OFARRELL ST,-122.407244087032,37.7865647607685,No
13,5,6,2010,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
10,2,12,2015,CENTRAL,400 Block of BEACH ST,-122.416464969293,37.8072265144967,No
20,3,11,2012,PARK,HAIGHT ST / MASONIC AV,-122.4453467866,37.7702081959172,No
13,2,1,2018,TENDERLOIN,200 Block of POWELL ST,-122.408064958219,37.7869021819676,No
16,2,7,2008,SOUTHERN,MARKET ST / JONES ST,-122.411979487494,37.7809039696758,No
16,6,10,2004,NORTHERN,3500 Block of FILLMORE ST,-122.436328202384,37.8017515400431,No
17,7,10,2004,SOUTHERN,800 Block of BRYANT ST,-122.403404791479,37.775420706711,No
11,2,9,2010,CENTRAL,THE EMBARCADEROSOUTH ST / MARKET ST,-122.393983685228,37.795060765295,No
11,1,2,2010,TARAVAL,1300 Block of 33RD AV,-122.492130279431,37.7619491648757,No
16,7,9,2008,MISSION,MISSION ST / 22ND ST,-122.418748733523,37.7554371875097,No
